User;Text;Date;Tweet Link;Media Links;Reply To;Target;Mentions
@melllsss;ke kopken kok beli kopi, thai tea lah;2024-12-16T14:55:53.000Z;https://x.com/melllsss/status/1868671393233248373;[];@FOODFESS2;@melllsss;[]
@babyyzuu;Aku juga creamy aren latte menjadi top bgt kalau ke kopken. Sejatuh cinta itu sama creamy aren latte;2024-12-16T13:50:30.000Z;https://x.com/babyyzuu/status/1868654939268145502;[];@dipanggilnyadev;@babyyzuu;[]
@balihosamsung;janji jiwa buang aja, ga pantes disandingin sama kopken atau calf;2024-12-16T13:13:54.000Z;https://x.com/balihosamsung/status/1868645729885184148;[];@FOODFESS2;@balihosamsung;[]
@apryandh;KopKen selalu pesen Americano atau Kenangan Mantan kalo pengen lebih creamy pesen Creamy Aren Latte. Pernah cobain varian kopinya yg lain blm nemu yg cocok. Kalo pengen yg seger² non-coffee: Raspberry Hibiscus atau Peach Tea;2024-12-16T12:17:05.000Z;https://x.com/apryandh/status/1868631433830625638;[];@FOODFESS2;@apryandh;[]
@naughteah;Drpd janjiw mending kopken;2024-12-16T12:12:33.000Z;https://x.com/naughteah/status/1868630290731774304;[];@FOODFESS2;@naughteah;[]
@yuujikanojo;yang 1L bru coba kopken aja;2024-12-16T10:32:06.000Z;https://x.com/yuujikanojo/status/1868605010235539804;[];@FOODFESS2;@yuujikanojo;[]
@Geegalleryofc;Kopi tuku/kopken/kopi keluarga (family mart);2024-12-16T09:11:46.000Z;https://x.com/Geegalleryofc/status/1868584796466843679;[];@FOODFESS2;@Geegalleryofc;[]
@picipeach;sumpah outside kopken enakkk yaaa, enaknya kalo udh diminum lama dan diakhir gitu, kaya gurih2 wkkwwk duh enaklah pokoknyaaa;2024-12-16T09:06:16.000Z;https://x.com/picipeach/status/1868583412283687090;[];@dipanggilnyadev;@picipeach;[]
@wantausen_;Wow, selera kita sama nder!! Outside kopken mantan + creamy aren latte masih jadi top kopi di kopken;2024-12-16T09:00:27.000Z;https://x.com/wantausen_/status/1868581947318165535;[];@dipanggilnyadev;@wantausen_;[]
@tehmanissatu;tim kopken atau fore. Dari reply banyak yg suka tuku, tapi imo menurutku dominan rasa creamy, rasa kopinya tipis, mesti +extra shot kalo gue. Tergantung seleramu aja nder lebih suka yg kopinya dominan atau rasa susu nya dominan;2024-12-16T08:35:34.000Z;https://x.com/tehmanissatu/status/1868575686744740229;[];@FOODFESS2;@tehmanissatu;[]
@macweceez;kalo kopken pake member pasti pake nama asli, kalo di yg lain atau di kafe pasti pake nama atuy;2024-12-16T06:52:43.000Z;https://x.com/macweceez/status/1868549804118491154;[];@FOODFESS2;@macweceez;[]
@rezaspn;Cuma kopi susu gula aren yg cocok klo kopken;2024-12-16T06:37:16.000Z;https://x.com/rezaspn/status/1868545912299192827;[];@FOODFESS2;@rezaspn;[]
@realllllmeuuuii;Sejauh ini nih kopi bikin gue sampe “hah ada kopi seenak ini” kopken, tomoro, tuku, janjiw, fore lewatttttt kalo sama ini. Plsss siapa tau ownernya ada disini tolong buka outlet lagi di PIK;2024-12-15T23:24:27.000Z;https://x.com/realllllmeuuuii/status/1868436992582922699;['https://pbs.twimg.com/media/Ge4FiaYaoAE-mz-?format=jpg&name=medium'];@FOODFESS2;@realllllmeuuuii;[]
@strawberrieesss;"nama asli gue ada ""cinta"" nya jadi ya itu kalo kopken kan pake apk gue namainnya ini wkwkwkw";2024-12-15T16:43:18.000Z;https://x.com/strawberrieesss/status/1868336041062731933;['https://pbs.twimg.com/media/Ge2puOpaMAAylO0?format=jpg&name=900x900'];@FOODFESS2;@strawberrieesss;[]
@Urbitjylol_;Putri duyung daerah mana itu yg buka franchise kopken?;2024-12-15T15:43:11.000Z;https://x.com/Urbitjylol_/status/1868320912723902835;[];@FOODFESS2;@Urbitjylol_;[]
@saltyeasy;Nder kopken yang segede gitu ngerasa agak beda gak sih rasanya? Sumpil aku nyoba sekali terus gak mau beli lagi, soalnya ngerasa gak enak anjir kek beda kek hah apaan ini?????;2024-12-15T15:17:33.000Z;https://x.com/saltyeasy/status/1868314459254763786;[];@FOODFESS2;@saltyeasy;[]
@cheezeeymango;kopken buka outlet di tengah laut nder?;2024-12-15T13:54:41.000Z;https://x.com/cheezeeymango/status/1868293604038549734;[];@FOODFESS2;@cheezeeymango;[]
@5trawberrymoon;Ditengah laut emg ada yg jual kopken?;2024-12-15T13:31:56.000Z;https://x.com/5trawberrymoon/status/1868287881607102887;[];@FOODFESS2;@5trawberrymoon;[]
@utomoryanbudi;Usaha sampingan Nyi roro kidul, franchise kopken;2024-12-15T13:26:09.000Z;https://x.com/utomoryanbudi/status/1868286427257270474;[];@ribbonable;@utomoryanbudi;[]
@muochwi;kopken buka di samudra nder?;2024-12-15T13:22:28.000Z;https://x.com/muochwi/status/1868285500014072004;[];@FOODFESS2;@muochwi;[]
@sundayzmood;fore yg triple peach americano kopken yg kenangan mantan + oatside;2024-12-15T13:21:55.000Z;https://x.com/sundayzmood/status/1868285360461209768;[];@FOODFESS2;@sundayzmood;[]
@baboolatte;Kopken di samudra apaa nder;2024-12-15T13:21:19.000Z;https://x.com/baboolatte/status/1868285207574716755;[];@FOODFESS2;@baboolatte;[]
@ribbonable;sendernya yang tadi pagi sarapan di samudra hindia ya. dapet kopken dari mana nder;2024-12-15T13:19:20.000Z;https://x.com/ribbonable/status/1868284709295489316;[];@FOODFESS2;@ribbonable;[]
@iyaaagituuu;Ko bisa dapet kopken ditengah laut????;2024-12-15T13:18:03.000Z;https://x.com/iyaaagituuu/status/1868284388758499483;[];@FOODFESS2;@iyaaagituuu;[]
@callmenonaaaaa;Di laut ada yg jual kopken nder?;2024-12-15T13:14:44.000Z;https://x.com/callmenonaaaaa/status/1868283550187036849;[];@FOODFESS2;@callmenonaaaaa;[]
@turquoiises;Loh kopken buka di samudra juga kah;2024-12-15T13:14:26.000Z;https://x.com/turquoiises/status/1868283475465482731;[];@FOODFESS2;@turquoiises;[]
@datphlotwist;feel matcha bitter kok, no sugar aja kopken juga no sugar aja bitter itu lainnya belum nemu yg cocok yg bitter deh;2024-12-14T08:20:36.000Z;https://x.com/datphlotwist/status/1867847141160570933;[];@FOODFESS2;@datphlotwist;[]
@cicioewxx;ada feel matcha dan threelogy iucha sm punya kopken tu mayan enak loo.. aku kalo beli selalu no sugar;2024-12-14T08:09:28.000Z;https://x.com/cicioewxx/status/1867844339667546186;[];@FOODFESS2;@cicioewxx;[]
@cruisanst;dah lama banget ga minum milo dinosaurus, terakhir kopken tapi kemanisan;2024-12-11T15:31:30.000Z;https://x.com/cruisanst/status/1866868420274425928;[];@FOODFESS2;@cruisanst;[]
@mianozx;kpn hari pas di kopken hehe, “mba less sugar ya” “oke saya ulangi butterscoth aren normal sugar ya kak” *iyain deh skali2* t___t;2024-12-08T07:19:38.000Z;https://x.com/mianozx/status/1865657474075992211;[];@FOODFESS2;@mianozx;[]
@neripart2;Kopken nderr, dapet dari kondangan xixi;2024-12-07T17:23:35.000Z;https://x.com/neripart2/status/1865447075930103817;['https://pbs.twimg.com/media/GeNmOhpbMAEZbAa?format=jpg&name=900x900', 'https://pbs.twimg.com/media/GeNmOr1bsAAPE1u?format=jpg&name=900x900'];@FOODFESS2;@neripart2;[]
@uwiyari;Kopken order less ice dapetnya normal ice trus point coffee order normal ice dapetnya less ice. Dah lah ga ngerti sayaa;2024-12-07T12:59:27.000Z;https://x.com/uwiyari/status/1865380604860346566;[];@FOODFESS2;@uwiyari;[]
@yapperama;gua malah kemaren di kopken minta yg satu hot yg satu ice malah dibikin ice dua-duanya jir... tapi males ribut jg sih, soalnya 30k dapet 2 kopi sama cookies & roti so fair enough, i guess;2024-12-07T11:15:24.000Z;https://x.com/yapperama/status/1865354419656867998;[];@FOODFESS2;@yapperama;[]
@may || open cv koin shopee, ewallet dan qris;Ini kalo kopken, terus komplain, bakal dapat kompensasi;2024-12-07T09:34:01.000Z;https://x.com/bornasgemini/status/1865328902903844907;[];@FOODFESS2;@may || open cv koin shopee, ewallet dan qris;[]
@may || open cv koin shopee, ewallet dan qris;Ini kalo kamu komplain, dikasih kompesasi sama storenya, kopken itu management bagus bgt;2024-12-07T09:33:45.000Z;https://x.com/bornasgemini/status/1865328835866271891;[];@cheryylliiy;@may || open cv koin shopee, ewallet dan qris;[]
@feyhavertz;kalo mau makan berat paling hokben & ta wan, kalo cuma ngemil ke mako aja beli croissant sm kopken;2024-12-06T04:00:35.000Z;https://x.com/feyhavertz/status/1864882603796627647;[];@FOODFESS2;@feyhavertz;[]
@luludluna;ke kopken/chatime, kalo pgn makan berat andalanku tak lain adalah hokben;2024-12-05T14:08:36.000Z;https://x.com/luludluna/status/1864673228297523362;[];@FOODFESS2;@luludluna;[]
@uwooahae;aku malah suka2 aja yg kopken hahaha tp yg fore lebih enak sih menurutku, lebih seger;2024-12-02T11:43:10.000Z;https://x.com/uwooahae/status/1863549467007594502;[];@Aadth_Achmed;@uwooahae;[]
@Aadth_Achmed;Ahh I see, americano peach nya kopken soalnya artificial bgt rasa manisnya imho haha, aneh.;2024-12-02T11:30:10.000Z;https://x.com/Aadth_Achmed/status/1863546194838126790;[];@uwooahae;@Aadth_Achmed;[]
@uwooahae;iya dia manis ga semanis kopken sih, lebih ke asem menurutku. bisa minta less sugar juga sih;2024-12-02T10:54:41.000Z;https://x.com/uwooahae/status/1863537266108645570;[];@Aadth_Achmed;@uwooahae;[]
@Aadth_Achmed;Mjb triple peach nya manisnya pake syrup peach kayak punya kopken ga kak?;2024-12-02T10:48:31.000Z;https://x.com/Aadth_Achmed/status/1863535714757157148;[];@uwooahae;@Aadth_Achmed;[]
@dyaarrhea;tomoro kok 24 jam, cabang mana? kopken itu di sby ada yg 24 jam;2024-11-30T22:31:21.000Z;https://x.com/dyaarrhea/status/1862987811919700183;[];@FOODFESS2;@dyaarrhea;[]
@eternalcloud09;Kopken kopsus gula aren 14k Charlies 20k/kotak Roti o 27k dpt 3;2024-11-27T07:10:46.000Z;https://x.com/eternalcloud09/status/1861668977145192948;[];@FRamdhani_2;@eternalcloud09;[]
@eonniiiiii;Cuma pengen ngambil yg kopken ternyata hanya berlaku untuk kopi susu gula aren bukan yg kenangan mantan jd ga jadi ambil promo;2024-11-27T06:17:50.000Z;https://x.com/eonniiiiii/status/1861655655909859342;[];@FOODFESS2;@eonniiiiii;[]
@cicioewxx;Matcha kopken emg andalanku bgt sih.. Upsize, less ice, NO sugar..;2024-11-27T03:02:44.000Z;https://x.com/cicioewxx/status/1861606554069541203;[];@FOODFESS2;@cicioewxx;[]
@BawKopken;Bner dh timun gampang bgt basinya;2024-11-24T13:39:48.000Z;https://x.com/BawKopken/status/1860679715838980568;[];@cinnamonnicia;@BawKopken;[]
@emangbolee;ga akan cocok sm kopinya kopken sebenernya, tapi gatau beli terus dan berakhir deg deg an;2024-11-22T13:10:15.000Z;https://x.com/emangbolee/status/1859947502415585371;['https://pbs.twimg.com/media/Gc_cY2PbIAAxGLb?format=jpg&name=medium'];@FOODFESS2;@emangbolee;[]
@bakpao_mini_;kopken tetap dihati;2024-11-22T12:45:26.000Z;https://x.com/bakpao_mini_/status/1859941256568418316;['https://pbs.twimg.com/media/Gc_WtfzbsAAX-Cv?format=jpg&name=medium'];@FOODFESS2;@bakpao_mini_;[]
@bbongiebong;tadii beli kopken mantan enak bgttt;2024-11-22T11:48:02.000Z;https://x.com/bbongiebong/status/1859926811255468216;['https://pbs.twimg.com/media/Gc_JkzMbwAAHVJu?format=jpg&name=medium'];@FOODFESS2;@bbongiebong;[]
@ddeonghooniiee;Kalo sama tomoro/kopken enakan mana kak sama eighty one ini? Kepo jadinya;2024-11-22T11:02:48.000Z;https://x.com/ddeonghooniiee/status/1859915430686773557;[];@jxehyuun;@ddeonghooniiee;[]
@adelinfd;Paling best Allure sih tapi udah ga ada kenapa ya :( abis tu kopken tapi yg hot + half sugar karna kalo cold ga creamy, fore jg enak less sugar pake toping seasalt mantap, terus point coffee tp less sugar;2024-11-19T13:29:26.000Z;https://x.com/adelinfd/status/1858865167368679887;[];@FOODFESS2;@adelinfd;[]
@jerukkmanis;fore sama kopken dah tu paling enak, apalagi kopken pakenya oatmilk anjing surga dunia;2024-11-19T12:56:18.000Z;https://x.com/jerukkmanis/status/1858856827443666973;[];@FOODFESS2;@jerukkmanis;[]
@labalabamelotot;punya kopken enaa;2024-11-19T12:51:21.000Z;https://x.com/labalabamelotot/status/1858855584474227152;[];@FOODFESS2;@labalabamelotot;[]
@moonyeoriiiiin;klo beli diluar kopken hot matchanyaa aduh lebih enak dr sbux kt guee. klo nyeduh dari seduhanpertama pure matcha tinggal dimix pake madu/skm or anything what u want;2024-11-19T12:38:12.000Z;https://x.com/moonyeoriiiiin/status/1858852275537768753;[];@FOODFESS2;@moonyeoriiiiin;[]
@needachillll;yg terenak yg pernah ku coba kopken, point coffee, sama feel matcha, rill enak bgt cuyyy feel matcha . klo bikin sendiri aku pake mixtura yg kaya gini. Ini enak bgt pake skm + susu evaporasi merek f&n + susu full cream.;2024-11-19T11:08:05.000Z;https://x.com/needachillll/status/1858829593274446186;['https://pbs.twimg.com/media/GcvjqhYbcAMOjVw?format=jpg&name=large'];@FOODFESS2;@needachillll;[]
@hunniecrochie;Matcha kopken sama foreee, kalo di pwt ada cafe namanya Nastari, itu enak juga matchanya;2024-11-19T10:57:05.000Z;https://x.com/hunniecrochie/status/1858826824731459812;[];@FOODFESS2;@hunniecrochie;[]
@caacehh;kopken, point, tomoro. Less sugar/no sugar + oat milk juaaaraaa pkoknya;2024-11-19T10:20:08.000Z;https://x.com/caacehh/status/1858817529369800965;[];@FOODFESS2;@caacehh;[]
@maemodeng;Basic matchanya manis gasi ka kalo kopken? Asli aku kemaren beli matcha espresso no sugar. Tapi rasanya masih manis!!! Kaya normal sugar;2024-11-19T10:05:53.000Z;https://x.com/maemodeng/status/1858813941612163348;[];@gadishrose_;@maemodeng;[]
@shualuf;Gatau lidah aku apa gimna tapi rasa matchanya kopken kek rasa susu kedelai;2024-11-19T09:48:53.000Z;https://x.com/shualuf/status/1858809664076738617;[];@Dydydsha;@shualuf;[]
@summerxcent;Kalo bikin sendiri, pake ini nder enak pooll jadi creamy gitu hampir mirip punya kopken;2024-11-19T08:19:10.000Z;https://x.com/summerxcent/status/1858787087501455495;['https://pbs.twimg.com/media/Gcu9ABwbsAAUKLd?format=jpg&name=900x900'];@FOODFESS2;@summerxcent;[]
@ddynamitia;oatside matcha nya kopken bjirr itu enak bgt, tapi kadang beda store agak beda rasanya dahh;2024-11-19T08:01:57.000Z;https://x.com/ddynamitia/status/1858782753241919681;[];@FOODFESS2;@ddynamitia;[]
@rachelcdimuhau;matchabae, fore jg enak, kopken;2024-11-19T05:49:17.000Z;https://x.com/rachelcdimuhau/status/1858749364631380116;[];@FOODFESS2;@rachelcdimuhau;[]
@myhopekhai;baru cobain kopken dan point coffe;2024-11-19T05:13:24.000Z;https://x.com/myhopekhai/status/1858740334290940162;[];@FOODFESS2;@myhopekhai;[]
@rorippe;kopisyop apa yg pake ini hmmm lupa kl es•teh rasanya ky pk matchamu kopken rasanya ky pk chocolatos.;2024-11-19T04:52:50.000Z;https://x.com/rorippe/status/1858735158750572997;[];@rezaspn;@rorippe;[]
@1ove_it404;Rill, matcha kopken terenak sih;2024-11-19T03:33:38.000Z;https://x.com/1ove_it404/status/1858715227359244406;[];@coruwscate;@1ove_it404;[]
@iidyllic11;Klo yg nyeduh sendiri aku suka matchamu sama homelab, klo yg versi udah jadi feelmatcha enak tapi gada disolo, kopken enak pesennya less sugar/nosugar +less ice nanti makin creamy + ada hint pait2nya, fore jugaa enak, tomoro enakk jugaaa;2024-11-19T03:32:21.000Z;https://x.com/iidyllic11/status/1858714907988181066;[];@FOODFESS2;@iidyllic11;[]
@Geegalleryofc;Kalo beli : kopken,tomorrow,Lawson Kalo bikin : cy beverage,matchamu,beorganik,seduh pertama. Yg ku sebut type matcha yg pait-soft.;2024-11-19T03:23:15.000Z;https://x.com/Geegalleryofc/status/1858712617503912256;[];@FOODFESS2;@Geegalleryofc;[]
@520wins;kopken cintaquuu;2024-11-19T02:43:06.000Z;https://x.com/520wins/status/1858702512389583108;['https://pbs.twimg.com/media/GctwFM7aoAArkMe?format=jpg&name=medium'];@FOODFESS2;@520wins;[]
@oceanideaxx;aku pecinta matcha bgtt sejauh ini setelah nyoba berbagai matcha dmna2 juara sih feel matcha sama matchanya kopken kalo tomoro enak sih tapi bagiku tetep kemanisan soalnya aku suka yg cenderung pait;2024-11-18T22:24:01.000Z;https://x.com/oceanideaxx/status/1858637310302318712;['https://pbs.twimg.com/media/Gcs0yGubcAM-BK_?format=jpg&name=900x900'];@FOODFESS2;@oceanideaxx;[]
@receuhsuuk;selama ini udah menobatkan kopken sbg matcha terenak, ternyata fore lebih enak jir pls harus nyobain greentea fore yg ice blended kinda thing itu gatau nama menunya lupa enak bgttt creamy tp paitnya juga ttp kerasa akskakdka enak bgt maaf bgt kopken kamu harus dethroned;2024-11-18T22:17:03.000Z;https://x.com/receuhsuuk/status/1858635557532037278;[];@FOODFESS2;@receuhsuuk;[]
@tokokopitukuuu;Feel matcha! Benran matcha. Sama yg diboikot juga enak tuh Gua udh coba brbgai matcha, kopken, tomoro, strbukk, point, kafe2 di malang, bhkan jauh2 ke sby buat feel matcha, yaa ttp enakan feel matcha (beneran matcha ya) Kalo ga suka karna pahit ya brrti kamu suka gulanya;2024-11-18T18:07:10.000Z;https://x.com/tokokopitukuuu/status/1858572671027736990;[];@FOODFESS2;@tokokopitukuuu;[]
@monokyeom;HAKON Smwa warga depok wajib cobain matcha hakon, enak btull apalagi yg ceremonial no.90 Tapi bisa pilih no.65/70/90, sesuai preferensi masing2 tapi aku suka yg 90 Pilihan lain paling feel matcha/kopken/famima/point coffee;2024-11-18T13:57:43.000Z;https://x.com/monokyeom/status/1858509897530474797;['https://pbs.twimg.com/media/GcrA5EAaAAA4abQ?format=jpg&name=small', 'https://pbs.twimg.com/media/GcrA5D-asAEBseT?format=jpg&name=small', 'https://pbs.twimg.com/media/GcrA5E_awAACGG6?format=jpg&name=small', 'https://pbs.twimg.com/media/GcrA5FPb0AAjo1s?format=jpg&name=small'];@FOODFESS2;@monokyeom;[]
@bebelachh;Matcha kopken no sugar susunya ganti oatside;2024-11-18T10:57:09.000Z;https://x.com/bebelachh/status/1858464456554246285;[];@FOODFESS2;@bebelachh;[]
@thisme_love;Matcha tomorro, Kopken, buat sendiri pakai bubuk beli dishopee lupa namanya;2024-11-18T10:48:58.000Z;https://x.com/thisme_love/status/1858462395481706826;[];@FOODFESS2;@thisme_love;[]
@matchalaalu;point, kopken, fore tp yg less sugar semua;2024-11-18T10:21:42.000Z;https://x.com/matchalaalu/status/1858455532744642659;[];@FOODFESS2;@matchalaalu;[]
@vampyhollie_;kopken menurut gua ya WKWKWK tomoro bye krg suka di lidah;2024-11-18T10:07:39.000Z;https://x.com/vampyhollie_/status/1858452000184349059;[];@FOODFESS2;@vampyhollie_;[]
@pinksalt00;Kalo bikin sendiri coba beli powder merk homelab, beli biasa si kopken (less sugar)/ maxx coffee;2024-11-18T10:04:56.000Z;https://x.com/pinksalt00/status/1858451314185011583;[];@FOODFESS2;@pinksalt00;[]
@blvesouls;pure matcha yg dari homelab enakk nder, aku kalo bikin tu selalu kucampur susuu. kalo kamu pake oat milk, rasanya mirip kaya kopken matcha yg oatmilk less sugar!!;2024-11-18T09:51:36.000Z;https://x.com/blvesouls/status/1858447961400979520;[];@FOODFESS2;@blvesouls;[]
@sithamonroll_;matcha kopken no sugar itu enakkk, oh sama feel matcha juga enak bgt plis;2024-11-18T09:51:09.000Z;https://x.com/sithamonroll_/status/1858447848272220396;[];@FOODFESS2;@sithamonroll_;[]
@unhaengilcheol;Kopken ada pait²nya gitu;2024-11-18T09:47:12.000Z;https://x.com/unhaengilcheol/status/1858446854238929123;[];@FOODFESS2;@unhaengilcheol;[]
@yukbliapkprem;kalo suka tipikal matcha yg ada paitnya, coba kopken less sugar (susu ganti oat pake yg biasa juga enak), feel matcha tapi mayan harganya tomorro less sugar;2024-11-18T09:40:18.000Z;https://x.com/yukbliapkprem/status/1858445117817835877;[];@FOODFESS2;@yukbliapkprem;[]
@xLfridayyyyss;Feel matcha, kopken, point coffee 70%. Kalau yg instan beli yg Matchamu, homelab;2024-11-18T09:35:34.000Z;https://x.com/xLfridayyyyss/status/1858443926329229501;[];@FOODFESS2;@xLfridayyyyss;[]
@oleocake_;kmrn baru coba butterscotch nya kopken. kureng rasanyaa. udh paling bener klo kopken tuh yg series aren. btw cotti coffee jg enakk yg coco rice milk latte;2024-11-18T09:28:44.000Z;https://x.com/oleocake_/status/1858442203204288696;['https://pbs.twimg.com/media/GcqDVJGaEAA1n9Y?format=jpg&name=900x900'];@FOODFESS2;@oleocake_;[]
@ellkohol;baru coba yg jco, point, sama kopken. Menurutku, rumput terbaik ada di kopken .;2024-11-18T09:28:19.000Z;https://x.com/ellkohol/status/1858442101287243945;[];@FOODFESS2;@ellkohol;[]
@mmmattchalatve;MATCHA KOPKEN, matcha fav aku dari dulu sampe sekarang;2024-11-18T09:25:42.000Z;https://x.com/mmmattchalatve/status/1858441442685051366;[];@FOODFESS2;@mmmattchalatve;[]
@coruwscate;Kopken yang pake oatmilk terus less sugar;2024-11-18T09:22:50.000Z;https://x.com/coruwscate/status/1858440718563549428;[];@FOODFESS2;@coruwscate;[]
@aymericano_;kopken lg promo upgrade niyyy;2024-11-18T07:49:59.000Z;https://x.com/aymericano_/status/1858417354751025291;['https://pbs.twimg.com/media/Gcpsu3BaEAAFzAS?format=jpg&name=medium'];@FOODFESS2;@aymericano_;[]
@nananewmin;Kopken ada menu roti nya kk?;2024-11-18T07:44:49.000Z;https://x.com/nananewmin/status/1858416054843965596;[];@dsdsdsdsds_ds;@nananewmin;[]
@247overthinking;Udh mencoba utk suka sama ni merk kopi, nyoba yg best seller, yg biasanya enak d tempat lain (kopken misal) tapi jyujyur gaada yg enak;2024-11-17T08:05:21.000Z;https://x.com/247overthinking/status/1858058831307354298;[];@FOODFESS2;@247overthinking;[]
@natalouier;Iyaa tiap cabang beda2 rasanya better kopken xixixi;2024-11-17T05:41:00.000Z;https://x.com/natalouier/status/1858022506415968386;[];@eskepalorange;@natalouier;[]
@cutiejiee;setujuuu kak aku prefer kopken sih hihi;2024-11-16T15:37:27.000Z;https://x.com/cutiejiee/status/1857810221500121090;[];@numsusu;@cutiejiee;[]
@starsraaa;Dah lama ga minum kopken;2024-11-04T11:07:17.000Z;https://x.com/starsraaa/status/1853393574492295300;[];@FOODFESS2;@starsraaa;[]
@parasetameow;baru semalem mampir ngopi ke kopken yg ada di midvalley dan beli caramel macchiato, tapi rasanya beda sama yg di indo. enakan yg di indo hiks;2024-10-31T23:58:30.000Z;https://x.com/parasetameow/status/1852138109015867710;['https://pbs.twimg.com/media/GbQdy1AakAIaFUH?format=jpg&name=900x900', 'https://pbs.twimg.com/media/GbQdy1ybgAAS20_?format=jpg&name=900x900'];@FOODFESS2;@parasetameow;[]
@pisaangtubanana;Aku GERD, jarang konsumsi kopi kalo gak pengen banget. Mentok cuma mampu minum kopken anjrit. Jantungnya langsung kayak mau lepas kalo minum sbux.;2024-10-31T00:26:03.000Z;https://x.com/pisaangtubanana/status/1851782653751758973;[];@FOODFESS2;@pisaangtubanana;[]
@changeourticket;kopken sama pacarkuww;2024-10-27T16:30:51.000Z;https://x.com/changeourticket/status/1850575901035237523;['https://pbs.twimg.com/media/Ga6Q-BBbYAAlxZv?format=jpg&name=900x900'];@FOODFESS2;@changeourticket;[]
@hopeulicious;Guys nanya dong cara bikin salted caramel sirup tp dia bisa larut di kopi dingin itu resepnya gimana ya,gw pernah bikin tp konsistensinya gak berubah jadi dia ttp thick gt kalo kena air dingin meanwhile kalo liat di coffeeshop kaya kopken dia bakal larut;2024-10-26T23:30:49.000Z;https://x.com/hopeulicious/status/1850319199417385116;[];@FOODFESS2;@hopeulicious;[]
@aulioo2;Gaperna beli gue, belinya kopken;2024-10-25T11:32:59.000Z;https://x.com/aulioo2/status/1849776165147508953;[];@FOODFESS2;@aulioo2;[]
