User;Text;Date;Tweet Link;Media Links;Reply To;Target;Mentions
@amerischano;BLACK PEACH LESS SUGAR!!! ENAK SEGER GA ENEK PASSSSS!!! 11-13 SAMA TRIPLE PEACH AMERICANO NYA FORE WKWKWK;2024-05-16T02:57:15.000Z;https://x.com/amerischano/status/1790939542377431417;[];@FOODFESS2;@amerischano;[]
@chikynuget;aku the one and only palm sugar, dibanding lawson, famima, tomoro, fore. yg paling nendang kopinya (krn 2 shot sih), palm sugarnya juga enak. mirip aren cendol Elizabeth;2024-05-16T02:00:19.000Z;https://x.com/chikynuget/status/1790925213254967312;[];@FOODFESS2;@chikynuget;[]
@mindspacez;review poin vs fore dongg kalo ada yg pernahh, aku tim fore trs kata temen aku enakan poin tp belomm coba coba soalnya masih nyaman fore;2024-05-15T18:19:29.000Z;https://x.com/mindspacez/status/1790809240107630750;[];@FOODFESS2;@mindspacez;[]
@sekaringtyas;Matcha frapee sih, tapi sekarang lagi demen jajan matchanya fore, lebih creamy menurutku.;2024-05-15T14:16:55.000Z;https://x.com/sekaringtyas/status/1790748197993988114;[];@FOODFESS2;@sekaringtyas;[]
@chococrispyluvv;Ini, birthday treats ku setelah beli cakenya famimart yg aneh dan berjamur itu mana fore dapet 50% diskon;2024-05-15T05:53:42.000Z;https://x.com/chococrispyluvv/status/1790621560384197071;['https://pbs.twimg.com/media/GNmQ0d6asAAw3q7?format=jpg&name=900x900'];@FOODFESS2;@chococrispyluvv;[]
@oreosoftcakesss;Sini nder aku duta fore;2024-05-14T23:41:07.000Z;https://x.com/oreosoftcakesss/status/1790527797406187603;[];@FOODFESS2;@oreosoftcakesss;[]
@kerrumbles;WAKKAA KAKAK PECINTA FORE!! THANKYOU KAK https://bit.ly/pernahbeliforegak… ada sedikit requestnya: pilih dom surabaya pernah beli di outlet lain isinya jgn 5 terus, jadi gantian antara 3-5;2024-05-14T16:51:01.000Z;https://x.com/kerrumbles/status/1790424592386752886;[];@janganyadekyaa;@kerrumbles;[]
@kerrumbles;km suka yg menu apa kakk? tapi kalo pernah beli fore boleh bantu isi gak kakk? https://bit.ly/pernahbeliforegak… requestnya: pilih dom surabaya pernah beli di outlet lain isinya jgn 5 terus, jadi gantian antara 3-5;2024-05-14T16:47:47.000Z;https://x.com/kerrumbles/status/1790423776754299042;[];@jaxonmanoban;@kerrumbles;[]
@kerrumbles;INI KAK INI KAKK BAHKAN UNAME KM FORE BGT https://bit.ly/pernahbeliforegak… requestnya: pilih dom surabaya pernah beli di outlet lain isinya jgn 5 terus, jadi gantian antara 3-5;2024-05-14T16:44:19.000Z;https://x.com/kerrumbles/status/1790422905031176662;[];@foreberryy;@kerrumbles;[]
@anonchimous;Pengguna aplikasi fore dari lama;2024-05-14T16:44:11.000Z;https://x.com/anonchimous/status/1790422869245325438;[];@FOODFESS2;@anonchimous;[]
@softypine;udah pernah pake fore sih tp boleh sini mana kubantu isi;2024-05-14T16:39:45.000Z;https://x.com/softypine/status/1790421754273509477;[];@FOODFESS2;@softypine;[]
@wipiiwup;AKUUUUU TIAP HARI BELI FORE;2024-05-13T19:25:25.000Z;https://x.com/wipiiwup/status/1790101058221650040;[];@FOODFESS2;@wipiiwup;[]
@kerrumbles;loo heh fore mana kak sring pergiin;2024-05-13T18:04:05.000Z;https://x.com/kerrumbles/status/1790080591276421453;[];@janganyadekyaa;@kerrumbles;[]
@zonzeyong;AYOOO SINI DM AKU, AKU FORE LOVERS;2024-05-13T17:55:14.000Z;https://x.com/zonzeyong/status/1790078364222410770;[];@FOODFESS2;@zonzeyong;[]
@kerrumbles;WOW FORE CINTA MATI KAKAK JG https://bit.ly/pernahbeliforegak… requestnya: pilih dom surabaya pernah beli di outlet lain isinya jgn 5 terus, jadi gantian antara 3-5;2024-05-13T17:37:48.000Z;https://x.com/kerrumbles/status/1790073974929371152;[];@maltitoe;@kerrumbles;[]
@kerrumbles;wkwkw fore juga suka kakak! thankyou kakk https://bit.ly/pernahbeliforegak… requestnya: pilih dom surabaya pernah beli di outlet lain isinya jgn 5 terus, jadi gantian antara 3-5;2024-05-13T17:37:14.000Z;https://x.com/kerrumbles/status/1790073835145867470;[];@shshshaaa_;@kerrumbles;[]
@k3torolac;Sebagai yang seminggu 2 kali beli fore sini aku bantuinnnnnn;2024-05-13T17:20:27.000Z;https://x.com/k3torolac/status/1790069611766927764;[];@FOODFESS2;@k3torolac;[]
@pindahplanett;Mauuu sini aku bantuin nder. Aku suka bgt kopi fore;2024-05-13T15:55:14.000Z;https://x.com/pindahplanett/status/1790048164747116633;[];@FOODFESS2;@pindahplanett;[]
@kentangtonjok;Arabica kayanya ka https://instagram.com/arabica.indonesia?igsh=MWp5NmNrbGZhbmMyZQ==…;2024-05-13T15:11:33.000Z;https://x.com/kentangtonjok/status/1790037170285064664;[];@xyprrrr;@kentangtonjok;[]
@gabriellanans;Sini sini... tp ku ga sering beli fore sih. Masuk ga?;2024-05-13T15:07:29.000Z;https://x.com/gabriellanans/status/1790036149475369082;[];@FOODFESS2;@gabriellanans;[]
@sunfleur_soda;Ngandelin promo kak sampe bikin 2 akun untuk 3 brand kopi (tomoro, kenangan, fore) xixi. Kalo aku ada kulkas pasti bisa lebih hemat lg krn bisa bikin sendiri. Tinggal beli bubuk kopi indocafe sm susu literan;2024-05-13T14:26:05.000Z;https://x.com/sunfleur_soda/status/1790025726923575508;[];@unknwareaxx;@sunfleur_soda;[]
@cuaksgundul;yok jadi responden duta fore @dearhanii_;2024-05-13T14:07:25.000Z;https://x.com/cuaksgundul/status/1790021030917910994;[];@FOODFESS2;@cuaksgundul;['dearhanii_']
@24rara813;tag aku nderrr. aku & temen2 ku pelanggaran setia fore & kopi lain;2024-05-13T12:51:36.000Z;https://x.com/24rara813/status/1790001951536521299;[];@FOODFESS2;@24rara813;[]
@maltitoe;MANA SINI AKU CINTA MATI FORE;2024-05-13T12:43:28.000Z;https://x.com/maltitoe/status/1789999903822811558;[];@FOODFESS2;@maltitoe;[]
@stargazing_8;Ka ini harus Fore Surabaya?;2024-05-13T11:28:02.000Z;https://x.com/stargazing_8/status/1789980921493442970;[];@kerrumbles;@stargazing_8;[]
@kerrumbles;wow kak fore jg dinikmati dgn setia https://bit.ly/pernahbeliforegak… requestnya: pilih dom surabaya pernah beli di outlet lain isinya jgn 5 terus, jadi gantian antara 3-5;2024-05-13T11:26:42.000Z;https://x.com/kerrumbles/status/1789980586578190645;[];@beeswagr;@kerrumbles;[]
@marisa_waha8;penggemar Fore silakan drop link;2024-05-13T11:26:40.000Z;https://x.com/marisa_waha8/status/1789980575954075892;[];@FOODFESS2;@marisa_waha8;[]
@beeswagr;Aku penikmat setia fore;2024-05-13T11:25:21.000Z;https://x.com/beeswagr/status/1789980246403412298;[];@FOODFESS2;@beeswagr;[]
@kerrumbles;thankyouu kakkak love fore https://bit.ly/pernahbeliforegak… requestnya: pilih dom surabaya pernah beli di outlet lain isinya jgn 5 terus, jadi gantian antara 3-5;2024-05-13T11:24:38.000Z;https://x.com/kerrumbles/status/1789980065696002209;[];@richseungyoun;@kerrumbles;[]
@kerrumbles;ayo kakakk2 yg pernah minum fore https://bit.ly/pernahbeliforegak… requestnya: pilih dom surabaya pernah beli di outlet lain isinya jgn 5 terus, jadi gantian antara 3-5;2024-05-13T11:22:19.000Z;https://x.com/kerrumbles/status/1789979481907621994;[];@ubijelembut;@kerrumbles;[]
@kerrumbles;ini kakak kakak yg suka beli fore https://bit.ly/pernahbeliforegak… requestnya: pilih dom surabaya pernah beli di outlet lain isinya jgn 5 terus, jadi gantian antara 3-5;2024-05-13T11:21:32.000Z;https://x.com/kerrumbles/status/1789979284196487317;[];@ncikpartdua;@kerrumbles;[]
@kerrumbles;kakak suka bgt fore https://bit.ly/pernahbeliforegak… requestnya: pilih dom surabaya pernah beli di outlet lain isinya jgn 5 terus, jadi gantian antara 3-5;2024-05-13T11:20:19.000Z;https://x.com/kerrumbles/status/1789978978129740025;[];@rangdongs;@kerrumbles;[]
@nishimiyasan00;Sini kak, penggemar fore juga nih;2024-05-13T10:59:02.000Z;https://x.com/nishimiyasan00/status/1789973621785473211;[];@FOODFESS2;@nishimiyasan00;[]
@meyvella;Boleeh nder, fyi dulu aku addicted bgt sama Janji Jiwa tapi skrg lagi addict2nya sama Fore apalagi yang Iced Classic Latte;2024-05-13T10:53:00.000Z;https://x.com/meyvella/status/1789972104491786450;[];@FOODFESS2;@meyvella;[]
@lostacker;Boleh nderr beberapa hari terakhir aku suka beli fore;2024-05-13T10:50:30.000Z;https://x.com/lostacker/status/1789971477208473844;[];@FOODFESS2;@lostacker;[]
@atsirizisa;Sini nder! aku suka bgt fore!;2024-05-13T10:48:19.000Z;https://x.com/atsirizisa/status/1789970926668235049;[];@FOODFESS2;@atsirizisa;[]
@esteamaniss;Aku sebagai konsumen regulernya Fore harus mengisi ini. Monggo DM senderrr;2024-05-13T10:47:47.000Z;https://x.com/esteamaniss/status/1789970793583046704;[];@FOODFESS2;@esteamaniss;[]
@siapajalahribet;aku pecinta fore harus ngisi ini, drop nder;2024-05-13T10:45:22.000Z;https://x.com/siapajalahribet/status/1789970182665843102;[];@FOODFESS2;@siapajalahribet;[]
@boraphoenix7;Sini nderr, aku lagi minum matcha nya fore kebetulan;2024-05-13T10:44:40.000Z;https://x.com/boraphoenix7/status/1789970009311113375;[];@FOODFESS2;@boraphoenix7;[]
@vandegaarfendo;Sini kaaa, aku langganan fore;2024-05-13T10:43:36.000Z;https://x.com/vandegaarfendo/status/1789969738996617518;[];@FOODFESS2;@vandegaarfendo;[]
@iamadokkaebi;Bolehhhh. Aku lgi candu bgt sm fore sinii dm aja nder;2024-05-13T10:38:54.000Z;https://x.com/iamadokkaebi/status/1789968555850473815;[];@FOODFESS2;@iamadokkaebi;[]
@oreosoftcakesss;Siniii teman teman irlku menyebutkan duta Fore;2024-05-13T10:37:36.000Z;https://x.com/oreosoftcakesss/status/1789968231182016858;[];@FOODFESS2;@oreosoftcakesss;[]
@rangdongs;mau dong sbg orang yg suka kopinya fore;2024-05-13T10:35:41.000Z;https://x.com/rangdongs/status/1789967746442187130;[];@FOODFESS2;@rangdongs;[]
@cumapunyayoongi;Boleee nder, keluarga gw mostly suka fore;2024-05-13T10:31:48.000Z;https://x.com/cumapunyayoongi/status/1789966767978156047;[];@FOODFESS2;@cumapunyayoongi;[]
@frylstheflaneur;konsonan langit yang akan jadi saksi cintaku kepadamu, terlebih untuk fore;2024-05-12T15:37:59.000Z;https://x.com/frylstheflaneur/status/1789681433663144121;[];@kunniefrenzz;@frylstheflaneur;[]
@shinrhoa;Tuku, fore, point coffee;2024-05-12T14:57:33.000Z;https://x.com/shinrhoa/status/1789671259120562652;[];@FOODFESS2;@shinrhoa;[]
Zara | ig @arz.journal;Tuku (tp ga ada disini) Fore Kemenangan;2024-05-12T14:41:22.000Z;https://x.com/cicaffeine/status/1789667185629200677;[];@FOODFESS2;Zara | ig @arz.journal;[]
@rvhkm_;Point atau fore, kenceng kopi mereka;2024-05-12T10:29:08.000Z;https://x.com/rvhkm_/status/1789603711393878366;[];@FOODFESS2;@rvhkm_;[]
@kireisyala;Fore. Dari semua kopi2an paling kenceng bikin deg2an Fore, sih. Pdhl kerasanya gak strong, tapi bikin deg2annya gile;2024-05-12T10:03:10.000Z;https://x.com/kireisyala/status/1789597177444171818;[];@FOODFESS2;@kireisyala;[]
@neenanin;Tolong dong...aku gamau zonk jd berikan aku saran kopi tuku yg enak tuh apa? Sejauh ini kopi enakku masih fore butterscotch sea salt latte;2024-05-12T08:54:30.000Z;https://x.com/neenanin/status/1789579895296950628;[];@FOODFESS2;@neenanin;[]
@theblackcatss;Iyakan??!!! Aku sadar aku ga kuat kopi bgt makannya aku suka tambahin es+susu. Biasanya aku pesen di sbux, fore bahkan kafe lokal paling mentok pala pusing ma mode geter ini pun masih bisa tidur pas malem.. cuma ini kopi bikin nangis sumpah;2024-05-12T05:29:23.000Z;https://x.com/theblackcatss/status/1789528277465670040;[];@saleema7_;@theblackcatss;[]
@anothersusss;iyeah sm kopken sih ohh sm fore jg;2024-05-11T16:30:03.000Z;https://x.com/anothersusss/status/1789332150384525519;[];@FOODFESS2;@anothersusss;[]
@sunsetztouch;1. Tuku 2. Calf 3. Fore 4. Animo TOP BANGET INI MAH NO DEBAT.;2024-05-11T11:26:35.000Z;https://x.com/sunsetztouch/status/1789255780648067272;[];@FOODFESS2;@sunsetztouch;[]
@spixyaroma;Rillll Tuku dan fore andalan;2024-05-11T08:22:15.000Z;https://x.com/spixyaroma/status/1789209392694600033;[];@FOODFESS2;@spixyaroma;[]
@Rezky_aredix17;Memang untuk saat ini perkopian paling enak Kopi tuku, Kedua baru fore;2024-05-11T08:05:58.000Z;https://x.com/Rezky_aredix17/status/1789205294360453162;[];@FOODFESS2;@Rezky_aredix17;[]
@ryuu_skylaa;Menurutku lebih kuat kopi fore;2024-05-11T05:29:49.000Z;https://x.com/ryuu_skylaa/status/1789165998635098354;[];@junghwanieev;@ryuu_skylaa;[]
@junghwanieev;ini kopinya lebih kuat dari fore ngga ya?;2024-05-11T05:03:18.000Z;https://x.com/junghwanieev/status/1789159324201427302;[];@FOODFESS2;@junghwanieev;[]
@ddevvaadev;Kemaren si sby lupa nyoba huhu malah minum fore lagi fore lagi;2024-05-11T04:36:47.000Z;https://x.com/ddevvaadev/status/1789152652615655535;[];@FOODFESS2;@ddevvaadev;[]
@gummymetallic;masi stuck di fore, soalnya dom gueh gaada tuku dah;2024-05-11T04:29:54.000Z;https://x.com/gummymetallic/status/1789150916991705278;[];@FOODFESS2;@gummymetallic;[]
@jaemiinitb;Sorry oot tapi ada yg pernah coba kopi nya alfamart gk?? Itu enak gk ya pengen fore tapi males gofood wkwk kalau kopi nya ck sama point coffe aku udah nyoba tapi kalau alfa belum;2024-05-11T03:44:37.000Z;https://x.com/jaemiinitb/status/1789139524905468191;[];@FOODFESS2;@jaemiinitb;[]
@milkinataru;calf sm fore sih;2024-05-10T18:19:11.000Z;https://x.com/milkinataru/status/1788997228377567545;[];@FOODFESS2;@milkinataru;[]
@SsopSopi;Buat pecinta kopi yang sukanya super creamyyyyyy fore masih juara sih;2024-05-10T18:04:37.000Z;https://x.com/SsopSopi/status/1788993562077721032;[];@FOODFESS2;@SsopSopi;[]
@mbiayss;tim gas fore di kotanya;2024-05-10T16:01:50.000Z;https://x.com/mbiayss/status/1788962659725148352;[];@FOODFESS2;@mbiayss;[]
@beinanaa;Fore is still my fav tbh, tapi tuku juga enaaaak;2024-05-10T13:50:49.000Z;https://x.com/beinanaa/status/1788929690297856399;[];@FOODFESS2;@beinanaa;[]
@mputptri;Kalau less sugar 8/10 nder (gak suka terlalu manis soalnya), opsi pengganti selain fore yang double ice shaken;2024-05-10T11:25:30.000Z;https://x.com/mputptri/status/1788893118840057988;[];@sunlightbund;@mputptri;[]
@halonakes;Fore dulu baru tuku;2024-05-10T10:26:36.000Z;https://x.com/halonakes/status/1788878296622710877;[];@FOODFESS2;@halonakes;[]
@bblbiebz;karena cuma pernah cobain fore & calf. kalau mau strongg tapi creamy tuh calf ( buat penderita aslam, not friendly karena minum dikit aja udah bikin muntah);2024-05-10T08:47:42.000Z;https://x.com/bblbiebz/status/1788853408981819864;[];@jiwooswanss;@bblbiebz;[]
@txtfrnisa;tuku kopi strong enak dan thick, kalau agak light tp ttp enak fore/kopken;2024-05-10T03:23:32.000Z;https://x.com/txtfrnisa/status/1788771830897226129;[];@jiwooswanss;@txtfrnisa;[]
@browniekimmy;Tuku and fore paling enak;2024-05-10T02:53:56.000Z;https://x.com/browniekimmy/status/1788764381226099139;[];@jiwooswanss;@browniekimmy;[]
@natriumsin;Tunggu fore menghilang;2024-05-10T00:37:53.000Z;https://x.com/natriumsin/status/1788730143999131865;[];@wonderingtissa;@natriumsin;[]
@firstflower26;calf sama fore aren latte pasti cocok. aku ada saran kalo mamanya suka kopi agak strong, mungkin harus coba kopi nako yg strong (ini menurutku enakk);2024-05-09T16:47:19.000Z;https://x.com/firstflower26/status/1788611719142813972;[];@jiwooswanss;@firstflower26;[]
@wutizwrong;kalo moms km suka yg kopinya strong, tuku. kalo mau tipe light, fore. kalo mau yg susu kopi balance tp seleranya yg manis, kopken. overall tuku terbaik;2024-05-09T16:11:52.000Z;https://x.com/wutizwrong/status/1788602796952146204;[];@jiwooswanss;@wutizwrong;[]
@jiwooswanss;gais enakan tuku, kopken, calf, atau fore ya? **bkn buat aku, tp momskiku yg sukanya kopken, beliau kurang cocok sm tomoro;2024-05-09T14:31:35.000Z;https://x.com/jiwooswanss/status/1788577563096535498;[];@FOODFESS2;@jiwooswanss;[]
@igabakarjumbo;1. Excelso (beli beans/bubuk) yang gold arabica nyeduh sendiri di rumah udah paling mantep sih. 2. fore - butterscoth sea saltnya enak, pas. 3. Point - caramel macchiato tapi minta less sugar kalo enggak manis banget 4. Janji jiwa yang americanonya enak;2024-05-08T11:17:48.000Z;https://x.com/igabakarjumbo/status/1788166407504761308;[];@FOODFESS2;@igabakarjumbo;[]
@Milkteaddictt;GAADA FORE DISINI;2024-05-08T10:59:28.000Z;https://x.com/Milkteaddictt/status/1788161793313124365;[];@FOODFESS2;@Milkteaddictt;[]
@springdustt;nah kan, tuku fore calf satu jenis, mild coffee makanya aku sukaa banget.;2024-05-08T10:16:53.000Z;https://x.com/springdustt/status/1788151075234779349;[];@cafemulu;@springdustt;[]
@oktarinamunaf;Yh sebagai anak cupu ngopi Urutan dari yg masih cukup bisa di toleransi sampe engga bisa : *artinya dari yg mild ke strong 1. Cold brew tanamera 2. Fore 3. Tomoro 4. Kopken jawara beans (lainnya gk dulu) 5. Point coffee;2024-05-08T09:08:12.000Z;https://x.com/oktarinamunaf/status/1788133793112768677;[];@FOODFESS2;@oktarinamunaf;[]
@w0am4i;fore, janjiw, tuku, kopken, tomoro;2024-05-08T08:41:06.000Z;https://x.com/w0am4i/status/1788126970443890877;[];@FOODFESS2;@w0am4i;[]
@bibidibobidibug;Tuku, fore, tomoro;2024-05-08T08:35:40.000Z;https://x.com/bibidibobidibug/status/1788125604325519500;[];@FOODFESS2;@bibidibobidibug;[]
@sicungkring69;Fore enak apa lagi yg Manuka ga bikin degdegan, cemas, mual dan mules;2024-05-08T03:42:23.000Z;https://x.com/sicungkring69/status/1788051797476843975;[];@FOODFESS2;@sicungkring69;[]
@alyamich;mam rotinya fore deli;2024-05-07T17:30:05.000Z;https://x.com/alyamich/status/1787897708734501308;['https://pbs.twimg.com/media/GM_jev3aQAc1OUb?format=jpg&name=900x900'];@FOODFESS2;@alyamich;[]
@tetramoenia;tuku, fore, jokopi;2024-05-07T14:38:12.000Z;https://x.com/tetramoenia/status/1787854451832971359;[];@FOODFESS2;@tetramoenia;[]
@aa_4289;Deket rumah ada point, fore, tuku, kopken sma tomoro. Fore blm dicoba, tomoro masih yg ter so far;2024-05-07T13:11:32.000Z;https://x.com/aa_4289/status/1787832638595826028;['https://pbs.twimg.com/media/GM-oTwxb0AAKUcu?format=jpg&name=900x900'];@FOODFESS2;@aa_4289;[]
@asepdayat29;Tuku, fore, stuja;2024-05-07T10:01:50.000Z;https://x.com/asepdayat29/status/1787784902718722064;[];@FOODFESS2;@asepdayat29;[]
@_BMIM;Kopi top tier akuuu!! 1. Kopi buatan @pingkanaw 2. Fore 3. Tuku 4. Kopi buatan temen aku lagi, nama tempatnya koprol coffee kayu putih. Cari aja di google! Sumpil enak;2024-05-07T09:59:31.000Z;https://x.com/_BMIM/status/1787784319127396411;[];@FOODFESS2;@_BMIM;['pingkanaw']
@cesoody;Sementara masih fore;2024-05-07T09:37:27.000Z;https://x.com/cesoody/status/1787778764329701751;[];@FOODFESS2;@cesoody;[]
@lastnight12am;Fore sama kopi kemenangan kalau di tembalang rasanya 11/12 sama kaya tuku dia creamy gitu;2024-05-07T09:10:06.000Z;https://x.com/lastnight12am/status/1787771880839291043;[];@FOODFESS2;@lastnight12am;[]
@akacatoru;SAMA AKU JUGA TUKU DAN KEDUA FORE;2024-05-07T08:59:10.000Z;https://x.com/akacatoru/status/1787769129833021854;[];@FOODFESS2;@akacatoru;[]
@squashdel;Matcha Frappe Tomoro juga enak. Tapi aku lebih suka Matcha nya FORE. Paling enak diantara semua menurutku.;2024-05-07T08:28:12.000Z;https://x.com/squashdel/status/1787761336413458675;[];@AnitaAnwar_;@squashdel;[]
@_Haaanny;Aku baru coba dua itu sih hehe. Mungkin bisa coba Feel Matcha atau Fore(?). Belum kesampean nyobain itu soalnya wkwk;2024-05-07T08:22:01.000Z;https://x.com/_Haaanny/status/1787759780590911589;[];@Wevryd4y;@_Haaanny;[]
@bangtancolumn;Fore buttercream latte sama kopi lawson yg kopi susu arabica gayo;2024-05-07T08:14:18.000Z;https://x.com/bangtancolumn/status/1787757838254870563;[];@FOODFESS2;@bangtancolumn;[]
@magikalls;Sebagai perantau yg gak nemu point, fore, dll. Kopi andalaku adalah Uda Coffee, dimanakah aku? Haha. Kalau di bandung masih doyan point, kopi eyang, fore;2024-05-07T07:37:58.000Z;https://x.com/magikalls/status/1787748695502721024;[];@FOODFESS2;@magikalls;[]
@galgada2;fore masih di hati;2024-05-07T07:05:26.000Z;https://x.com/galgada2/status/1787740508439347280;[];@Ngizudinn;@galgada2;[]
@Sillychillydill;Kalau di malang yang enak itu amstirdam dan kopi jaya Kalau yg bisa ditemui dimananpun fore dan point Sedih belum bisa coba tuku :’(;2024-05-07T06:33:24.000Z;https://x.com/Sillychillydill/status/1787732448509575392;[];@FOODFESS2;@Sillychillydill;[]
@syaifulbachrie;Gue dulu kekeuh kopken kenangan mantan top tier, setelah menciba Fore, semuanya berubah tp fore mahal ajg ukuran largenya bisa beli ukuran jumbo kopken;2024-05-07T06:25:20.000Z;https://x.com/syaifulbachrie/status/1787730415551381995;[];@FOODFESS2;@syaifulbachrie;[]
@arlfziii;1. KST Tuku 2. Calf Liquid Jefferson 3. KSK Famima 4. Butterscotch Fore Sementara baru ini sih;2024-05-07T06:01:16.000Z;https://x.com/arlfziii/status/1787724359119065472;[];@FOODFESS2;@arlfziii;[]
@jenobbc;Foree yaallah fore harga mati enak bgt monangisss;2024-05-07T05:28:26.000Z;https://x.com/jenobbc/status/1787716099443925406;[];@FOODFESS2;@jenobbc;[]
@dstdty;Gak fore gak hore;2024-05-07T05:26:15.000Z;https://x.com/dstdty/status/1787715546450194711;['https://pbs.twimg.com/media/GM89v5sbgAAhzLE?format=jpg&name=900x900', 'https://pbs.twimg.com/media/GM89vzbbQAAnmlq?format=jpg&name=900x900', 'https://pbs.twimg.com/media/GM89v5ubkAApFWd?format=jpg&name=900x900', 'https://pbs.twimg.com/media/GM89vzaagAAEyNl?format=jpg&name=900x900'];@FOODFESS2;@dstdty;[]
@EgiyonS;fore aren, tomoro aren oat milk, flash coffee aren almond milk bisa dijadikan opsi selain tuku;2024-05-07T05:21:46.000Z;https://x.com/EgiyonS/status/1787714419226816651;[];@FOODFESS2;@EgiyonS;[]
@aufaapr;Duhh fore amaan banget;2024-05-07T05:11:48.000Z;https://x.com/aufaapr/status/1787711913822183679;[];@acatnamedhay;@aufaapr;[]
@RoselinSibarani;1st Fore (Praline Machiatto) 2nd Tuku (Es kopi susu tetangga) ditambah baileys sendiri makin;2024-05-07T04:44:45.000Z;https://x.com/RoselinSibarani/status/1787705103253901791;[];@FOODFESS2;@RoselinSibarani;[]
@cararousel;Top 1 tuku Top 2 Fore Top 3 kopken Top 4 janjiw;2024-05-07T04:35:12.000Z;https://x.com/cararousel/status/1787702700542763304;[];@FOODFESS2;@cararousel;[]
@miawdoy;tuku oke si tp lbh suka kopken ama fore baru tuku;2024-05-07T04:30:08.000Z;https://x.com/miawdoy/status/1787701426371838295;[];@FOODFESS2;@miawdoy;[]
@callmedarliing;Fore, Tomoro, Kopi point.;2024-05-07T04:14:32.000Z;https://x.com/callmedarliing/status/1787697500356579586;[];@FOODFESS2;@callmedarliing;[]
@druiggmedown;Kopinya si calf rata2 pahit after tastenya, kalo mau kopi light bisa cobain fore. 2 menu kopi fore di atas light semua;2024-05-07T04:12:40.000Z;https://x.com/druiggmedown/status/1787697030959448101;[];@pancakekdurian;@druiggmedown;[]
@ocyeanlov;Tuku Kopi yg di coffeshop kemang tp lupa bgt namanya apa Flash Jago Fore Kenangan;2024-05-07T04:01:18.000Z;https://x.com/ocyeanlov/status/1787694170519609819;[];@FOODFESS2;@ocyeanlov;[]
@telolelolelolet;top tier ku tetep fore tapi mehong jadi sering ke kenangan atau tomorow;2024-05-07T03:05:11.000Z;https://x.com/telolelolelolet/status/1787680046884561352;[];@FOODFESS2;@telolelolelolet;[]
@peachym0ry;tuku fore adalah top tier menurutku kopi kopian;2024-05-07T02:34:22.000Z;https://x.com/peachym0ry/status/1787672293973655892;[];@FOODFESS2;@peachym0ry;[]
@wutizwrong;tukuuuu, fore terlalu light, kopken kemanisan. paling bener TUKUUUU;2024-05-07T02:16:42.000Z;https://x.com/wutizwrong/status/1787667844341346496;[];@FOODFESS2;@wutizwrong;[]
