User;Text;Date;Tweet Link;Media Links;Reply To;Target;Mentions
@snugglemuffinxx;point, tomoro, tapi sekarang udah jarang bgt minum matcha. terakhir kyny 2 bulan lalu;2024-12-18T16:59:13.000Z;https://x.com/snugglemuffinxx/status/1869427209548771338;[];@FOODFESS2;@snugglemuffinxx;[]
@nblh_hsym;Belum pernah coba feel matcha, biasanya tomoro;2024-12-18T11:52:25.000Z;https://x.com/nblh_hsym/status/1869349999211106762;[];@FOODFESS2;@nblh_hsym;[]
@tauours;Tomoro enak less sugar pula;2024-12-18T08:53:58.000Z;https://x.com/tauours/status/1869305092165546140;[];@FOODFESS2;@tauours;[]
@vouscrypt;tomoro yg oatside enak;2024-12-18T07:24:56.000Z;https://x.com/vouscrypt/status/1869282686466244642;[];@FOODFESS2;@vouscrypt;[]
@dewdewajala;tomoro juga enak matchanya;2024-12-18T00:05:22.000Z;https://x.com/dewdewajala/status/1869172066991354325;[];@FOODFESS2;@dewdewajala;[]
@splendiours;matcha tomoro jg enak;2024-12-17T16:41:20.000Z;https://x.com/splendiours/status/1869060318506463408;[];@FOODFESS2;@splendiours;[]
@lalaetude;kopi soe, janjiw, kopken, tomoro;2024-12-17T09:13:07.000Z;https://x.com/lalaetude/status/1868947524503175419;[];@FOODFESS2;@lalaetude;[]
@dealovarsy;Tomoro, paperbagnya lbh proper;2024-12-16T12:39:15.000Z;https://x.com/dealovarsy/status/1868637012091424854;[];@FOODFESS2;@dealovarsy;[]
@realllllmeuuuii;Sejauh ini nih kopi bikin gue sampe “hah ada kopi seenak ini” kopken, tomoro, tuku, janjiw, fore lewatttttt kalo sama ini. Plsss siapa tau ownernya ada disini tolong buka outlet lagi di PIK;2024-12-15T23:24:27.000Z;https://x.com/realllllmeuuuii/status/1868436992582922699;['https://pbs.twimg.com/media/Ge4FiaYaoAE-mz-?format=jpg&name=medium'];@FOODFESS2;@realllllmeuuuii;[]
@wonwonwoonu;tomoro, tuku;2024-12-15T17:09:00.000Z;https://x.com/wonwonwoonu/status/1868342506662101442;[];@FOODFESS2;@wonwonwoonu;[]
@trilailailai;Tomoro tu lumayan strong tapi agak asem karena dia pake arabica;2024-12-13T14:08:08.000Z;https://x.com/trilailailai/status/1867572213802832111;[];@FOODFESS2;@trilailailai;[]
@tokopejiah;Dapur cokelat ada appnya;2024-12-07T16:55:46.000Z;https://x.com/tokopejiah/status/1865440072046358677;[];@FOODFESS2;@tokopejiah;[]
@yaudalahh_;Garap tomoro x jjk kemarin;2024-12-07T15:24:50.000Z;https://x.com/yaudalahh_/status/1865417189337252026;['https://pbs.twimg.com/media/GeNLCjXaUAANTaL?format=jpg&name=900x900'];@FOODFESS2;@yaudalahh_;[]
@katleyatalitha;sama lagi, pernah beli di tomoro buat no ice karena mo di taro kulkas. eh pas jadi malah pake ice tp aku iya2 sajah;2024-12-07T13:32:32.000Z;https://x.com/katleyatalitha/status/1865388928863515118;[];@FOODFESS2;@katleyatalitha;[]
@cantiknyaoiiiii;aku cewe pas di tomoro minta menu baru yg choco itu nah di menu ada varian choco lattenya w pesen yg ori choco dikasihnya choco latte, pas w mau terima w tau itu salah tapi w males komplen dah terima aja wkwk;2024-12-07T12:03:54.000Z;https://x.com/cantiknyaoiiiii/status/1865366623282217403;[];@FOODFESS2;@cantiknyaoiiiii;[]
@beommarii;Aku ga terlalu bisa ngopi, coba yg seasalt matcha garden enak bgttt. Emg dasarnya matchanya tomoro udh enak, ditambah gurih2 seasalt creamnya bikin makin rich. Luv bgtt;2024-12-05T16:25:45.000Z;https://x.com/beommarii/status/1864707745313931563;[];@FOODFESS2;@beommarii;[]
@chizuematcha;yg matchaa enak nder kalo ke tomoro wajib coba matcha;2024-12-05T14:43:17.000Z;https://x.com/chizuematcha/status/1864681957831135287;[];@FOODFESS2;@chizuematcha;[]
@aylofyiu;setelah tomoro x jjk sekarang nyam-nyam x berbie wkwkwk;2024-12-05T10:06:17.000Z;https://x.com/aylofyiu/status/1864612249480122833;[];@FOODFESS2;@aylofyiu;[]
@mayeolnice;Belumm karena disini gaada tomoro;2024-12-04T11:15:23.000Z;https://x.com/mayeolnice/status/1864267250964025643;[];@FOODFESS2;@mayeolnice;[]
@belellibra;mending tomoro lg;2024-12-03T12:18:37.000Z;https://x.com/belellibra/status/1863920776006742241;[];@eenamiassa;@belellibra;[]
@azrrrtl;hah serius tomoro 24 jam?;2024-12-01T07:02:06.000Z;https://x.com/azrrrtl/status/1863116346206400737;[];@FOODFESS2;@azrrrtl;[]
@escibidi;Tomoro bukan lokal kali;2024-12-01T05:28:36.000Z;https://x.com/escibidi/status/1863092815854760304;[];@FOODFESS2;@escibidi;[]
@pecelcosmic;Tomoro produk cina kocak;2024-12-01T04:46:21.000Z;https://x.com/pecelcosmic/status/1863082184451723691;[];@icedtea_manis;@pecelcosmic;[]
@lunactiaz;tapi tomoro punya china.;2024-11-30T23:01:50.000Z;https://x.com/lunactiaz/status/1862995483805065672;[];@FOODFESS2;@lunactiaz;[]
@MieKier;wgwwg tomoro nih outlet nya menjamur banget we semoga awet;2024-11-30T22:52:45.000Z;https://x.com/MieKier/status/1862993194793009583;[];@FOODFESS2;@MieKier;[]
@dyaarrhea;tomoro kok 24 jam, cabang mana? kopken itu di sby ada yg 24 jam;2024-11-30T22:31:21.000Z;https://x.com/dyaarrhea/status/1862987811919700183;[];@FOODFESS2;@dyaarrhea;[]
@tokopejiah;Masih satu grup sama j&t;2024-11-30T22:02:47.000Z;https://x.com/tokopejiah/status/1862980621095858644;[];@kocheeeeeenggg;@tokopejiah;[]
@kocheeeeeenggg;"Ku kira produk jepang soalnya namanya ""Tomoro""";2024-11-30T21:38:59.000Z;https://x.com/kocheeeeeenggg/status/1862974630874821072;[];@FOODFESS2;@kocheeeeeenggg;[]
@adulkittipOorn;skripsian ditemani tomoro;2024-11-23T06:49:56.000Z;https://x.com/adulkittipOorn/status/1860214179627696179;['https://pbs.twimg.com/media/GdDO7_kagAQgBbE?format=jpg&name=medium'];@FOODFESS2;@adulkittipOorn;[]
@sincee022;cafe mocha tomoro selalu dihati;2024-11-23T04:04:44.000Z;https://x.com/sincee022/status/1860172608454689117;['https://pbs.twimg.com/media/GdCpILCagAQl27D?format=jpg&name=medium'];@FOODFESS2;@sincee022;[]
@nunuguya;Barusan coba matcha nya tomoro. Wah nendang bgt, enak parrahhh. Beli variant cheese matcha float, awalnya mikir bakal eneg, ternyata gk nyangka bakal senyatu itu di mulut aku. Nyesel baru nyoba. Beli yg large kegedean, beli yg regular kekecilan. Mending beli 3 buat berdua;2024-11-19T18:01:25.000Z;https://x.com/nunuguya/status/1858933612684644494;['https://pbs.twimg.com/media/GcxCRKqbcAIZ5EJ?format=jpg&name=900x900'];@FOODFESS2;@nunuguya;[]
@chowonlatos;Tapi tomoro ga pake sugar buat matcha dan chocolate nya kakkkk;2024-11-19T16:05:13.000Z;https://x.com/chowonlatos/status/1858904371695898838;[];@Winda_caa;@chowonlatos;[]
@margimbap;Matcha tomoro trs ganti milknya pake oat milk;2024-11-19T14:37:18.000Z;https://x.com/margimbap/status/1858882246868168737;[];@FOODFESS2;@margimbap;[]
@yeyedo8;suka bgt sm fore selama ini tapi blm nyoba tomoro, jadi penasaran hihi;2024-11-19T14:17:31.000Z;https://x.com/yeyedo8/status/1858877266182476263;[];@Winda_caa;@yeyedo8;[]
@Yaoigirls88;Feel matcha enakkkkk bangetttt, tomoro versi lebih murah;2024-11-19T14:00:55.000Z;https://x.com/Yaoigirls88/status/1858873091444928824;['https://pbs.twimg.com/media/GcwLN53bcAAVNnF?format=jpg&name=900x900', 'https://pbs.twimg.com/media/GcwLN8IawAA5r9B?format=jpg&name=900x900'];@FOODFESS2;@Yaoigirls88;[]
@rosinovitaa;Setuju bgttttt matcha tomoro fav;2024-11-19T13:52:55.000Z;https://x.com/rosinovitaa/status/1858871075578540082;[];@Winda_caa;@rosinovitaa;[]
@WildanFarhan5;Di tomoro ada kak menu hojicha oat latte, siapa tau mau nyoba;2024-11-19T13:37:15.000Z;https://x.com/WildanFarhan5/status/1858867133750669536;[];@ichylicious_;@WildanFarhan5;[]
@pertaminajj;Sejauh ini, matcha paling enak dan affordable ya punyanya Tomoro. Trs aku lebih prefer beli yg ukuran reg, karena lebih pekat matchanya dan rasa rumput banget (in a good way);2024-11-19T13:33:07.000Z;https://x.com/pertaminajj/status/1858866091898138866;[];@FOODFESS2;@pertaminajj;[]
@eustresssssss;feel matcha enakkkk. tomoro juga sih lumayan banget;2024-11-19T13:26:33.000Z;https://x.com/eustresssssss/status/1858864440688447600;[];@FOODFESS2;@eustresssssss;[]
@WeaslyChristine;Woiiii hahahhahahaha mau coba di tomoro coffe;2024-11-19T13:20:33.000Z;https://x.com/WeaslyChristine/status/1858862929321619812;[];@catmorphism;@WeaslyChristine;[]
@krisseksi;Kalo dr coffee shop, so far menurutku paling enak kopi kalyan (tp pricey). Yg murah ada kopi mandja sm tomoro. Kalo nyeduh sendiri gulanya hrs byk;2024-11-19T13:01:27.000Z;https://x.com/krisseksi/status/1858858123425182100;['https://pbs.twimg.com/media/Gcv9m5vbcAEJk9l?format=jpg&name=900x900'];@FOODFESS2;@krisseksi;[]
@novinoviaaaaa;Tomoro fav banget!!!!;2024-11-19T12:48:08.000Z;https://x.com/novinoviaaaaa/status/1858854774386684038;[];@Winda_caa;@novinoviaaaaa;[]
@hlvsyln;tomoro, aku tipe orang yang netral sama matcha suka sih engga, gak suka juga engga, tapi aku pernah coba matchanya tomoro mantep banget rasanya, matcha bgt! manisnya juga pas jdi rasa matchanya kuat, worth it buat harga 30k (aku terakhir belinya di goput);2024-11-19T12:47:10.000Z;https://x.com/hlvsyln/status/1858854529569353866;[];@FOODFESS2;@hlvsyln;[]
@widakocan;aku suka tipe matcha yg pait, suka sama matcha oat latte tomoro punya, minta less sweet, atau hot matcha oat latte point no sugar dan minta es batu terpisah ntr tuang sendiri jdilah ice matcha;2024-11-19T12:39:06.000Z;https://x.com/widakocan/status/1858852500759048655;[];@FOODFESS2;@widakocan;[]
@_BruleeLatte;Lagu suka tomoro sih sekarang.;2024-11-19T12:13:59.000Z;https://x.com/_BruleeLatte/status/1858846180333285528;[];@FOODFESS2;@_BruleeLatte;[]
@na_mericanoow;setujuu tomoro enak polll siii;2024-11-19T11:28:20.000Z;https://x.com/na_mericanoow/status/1858834689597075698;[];@Winda_caa;@na_mericanoow;[]
@uwiwiuwu;tomoro point fore kalo bikin sendiri belum pernah coba pilih brand, btw udah mau 3 bulan ga berani minum matcha minuman kesukaan padahal hehe tapi sementara ini ga berani minum;2024-11-19T11:16:30.000Z;https://x.com/uwiwiuwu/status/1858831714518524266;[];@FOODFESS2;@uwiwiuwu;[]
@matchaituhijau;asli jgn underestimate tomoro, mereka punya matcha yang beneran pgn repeat order terus. cobain sea salt & oat latte latre juga enak bukan tipikal yang manis but so gewd matcha bae juga terbaikk banyak opsi teh nya juga jadi bisa disesuain last, mesti cobain matcha chateraise;2024-11-19T11:11:15.000Z;https://x.com/matchaituhijau/status/1858830390183817376;['https://pbs.twimg.com/media/GcvkYfRaAAAa5zV?format=jpg&name=900x900', 'https://pbs.twimg.com/media/GcvkYfNa4AAjoYC?format=jpg&name=small', 'https://pbs.twimg.com/media/GcvkYgebcAILKXW?format=jpg&name=small', 'https://pbs.twimg.com/media/GcvkYggaAAA5pt6?format=jpg&name=small'];@FOODFESS2;@matchaituhijau;[]
@smileony00u;Baru tau tomoro ada variant matcha, next time deh mau nyobain;2024-11-19T10:25:00.000Z;https://x.com/smileony00u/status/1858818750847611290;[];@Winda_caa;@smileony00u;[]
@caacehh;kopken, point, tomoro. Less sugar/no sugar + oat milk juaaaraaa pkoknya;2024-11-19T10:20:08.000Z;https://x.com/caacehh/status/1858817529369800965;[];@FOODFESS2;@caacehh;[]
@nfdzhh;Matcha punya tomoro enak bgt menurut ku;2024-11-19T10:17:57.000Z;https://x.com/nfdzhh/status/1858816978871279953;['https://pbs.twimg.com/media/GcvYMJ2bMAAeLd5?format=jpg&name=medium'];@FOODFESS2;@nfdzhh;[]
@tutupunchy;COBAIN OAT MATCHA LATTE TOMORO PLS ENAK BGT POL;2024-11-19T10:06:53.000Z;https://x.com/tutupunchy/status/1858814195007189486;[];@FOODFESS2;@tutupunchy;[]
@laloveys;Matcha nya tomoro enakkk;2024-11-19T10:01:53.000Z;https://x.com/laloveys/status/1858812935126094235;[];@FOODFESS2;@laloveys;[]
@tiszyyyy;matcha nya tomoro juga enak;2024-11-19T08:58:48.000Z;https://x.com/tiszyyyy/status/1858797061657031095;[];@FOODFESS2;@tiszyyyy;[]
@gitaacitra;Matcha tomoro ter the best sih;2024-11-19T08:52:14.000Z;https://x.com/gitaacitra/status/1858795405317992628;[];@Winda_caa;@gitaacitra;[]
@reccverse;Matcha tomoro enakkkk bgt;2024-11-19T08:18:42.000Z;https://x.com/reccverse/status/1858786968022503639;[];@FOODFESS2;@reccverse;[]
@hoshilov3r;tomoro nder enk, matcha nya berasa tapi ga yg pait bgt gitu;2024-11-19T07:20:37.000Z;https://x.com/hoshilov3r/status/1858772350029971563;[];@FOODFESS2;@hoshilov3r;[]
@lorohiji;point ga terlalu berasa matchanya karna aku pesen yg frappe kopi kenangan enak tuh ada yg pake oatside aku belum coba feel matchaaa yg juara tomoro oatside;2024-11-19T06:46:34.000Z;https://x.com/lorohiji/status/1858763782698230113;[];@FOODFESS2;@lorohiji;[]
@kimchimytae;Punya XXI versi agak mahalnya kalo yg affordable punya tomoro;2024-11-19T06:30:31.000Z;https://x.com/kimchimytae/status/1858759743424053592;['https://pbs.twimg.com/media/GcukIqqbcAAoxKl?format=jpg&name=900x900', 'https://pbs.twimg.com/media/GcukIpMbEAApv7-?format=jpg&name=medium'];@FOODFESS2;@kimchimytae;[]
@qulinarie;Kalo mw bikin sendiri gt matchamu enakkk, kalo beli tomoro atau point coffe ENAKKK;2024-11-19T06:12:03.000Z;https://x.com/qulinarie/status/1858755095225421900;[];@FOODFESS2;@qulinarie;[]
@yellow_3to31;Dari sekian matcha yg pernah kucoba paling suka matcha punya tomoro coffe. Enak bgtttttt, manis pahitnya balance;2024-11-19T05:46:36.000Z;https://x.com/yellow_3to31/status/1858748691433353506;[];@FOODFESS2;@yellow_3to31;[]
@shoyohchi;Kalau gue matcha oat latte tomoro;2024-11-19T04:09:30.000Z;https://x.com/shoyohchi/status/1858724254080204983;[];@FOODFESS2;@shoyohchi;[]
@swanlakecs;kalo brand kopi yang matchanya enak fore, point, sama tomoro! kalau yang seduh sendiri LUPA NAMANYA;2024-11-19T03:53:58.000Z;https://x.com/swanlakecs/status/1858720345987182654;[];@FOODFESS2;@swanlakecs;[]
@iidyllic11;Klo yg nyeduh sendiri aku suka matchamu sama homelab, klo yg versi udah jadi feelmatcha enak tapi gada disolo, kopken enak pesennya less sugar/nosugar +less ice nanti makin creamy + ada hint pait2nya, fore jugaa enak, tomoro enakk jugaaa;2024-11-19T03:32:21.000Z;https://x.com/iidyllic11/status/1858714907988181066;[];@FOODFESS2;@iidyllic11;[]
@danoedja;Matcha oatmilknya Tomoro udah paling the best cuy. Kalo mau bikin sendiri itu coba nutrifarm matcha powder terus pakein oatmilknya sendiri, gulanya bisa diatur sendiri dah tuh sesuai selera. Rasanya hampir 11/12;2024-11-19T02:19:55.000Z;https://x.com/danoedja/status/1858696676321669281;[];@FOODFESS2;@danoedja;[]
@findmeapplepie;gue sejauh ini suka matchanya tomoro si……..;2024-11-19T01:10:57.000Z;https://x.com/findmeapplepie/status/1858679322883834277;[];@FOODFESS2;@findmeapplepie;[]
@oceanideaxx;aku pecinta matcha bgtt sejauh ini setelah nyoba berbagai matcha dmna2 juara sih feel matcha sama matchanya kopken kalo tomoro enak sih tapi bagiku tetep kemanisan soalnya aku suka yg cenderung pait;2024-11-18T22:24:01.000Z;https://x.com/oceanideaxx/status/1858637310302318712;['https://pbs.twimg.com/media/Gcs0yGubcAM-BK_?format=jpg&name=900x900'];@FOODFESS2;@oceanideaxx;[]
@capilakk;aaa jd pgn coba banyak bgt yg rekom in tomoro;2024-11-18T18:44:09.000Z;https://x.com/capilakk/status/1858581981124325721;[];@Winda_caa;@capilakk;[]
@heestoirs;tomoro enak;2024-11-18T18:43:14.000Z;https://x.com/heestoirs/status/1858581750668292505;[];@FOODFESS2;@heestoirs;[]
@tokokopitukuuu;Feel matcha! Benran matcha. Sama yg diboikot juga enak tuh Gua udh coba brbgai matcha, kopken, tomoro, strbukk, point, kafe2 di malang, bhkan jauh2 ke sby buat feel matcha, yaa ttp enakan feel matcha (beneran matcha ya) Kalo ga suka karna pahit ya brrti kamu suka gulanya;2024-11-18T18:07:10.000Z;https://x.com/tokokopitukuuu/status/1858572671027736990;[];@FOODFESS2;@tokokopitukuuu;[]
@makhlukbulan;sejauh ini matcha tomoro yg less sugar atau indomart point half sugar.;2024-11-18T15:01:01.000Z;https://x.com/makhlukbulan/status/1858525824829505585;[];@FOODFESS2;@makhlukbulan;[]
@gadisnyakamuu;beli bubuknya merk homelab, klo minuman masi matcha tomoro coffee sih;2024-11-18T14:54:54.000Z;https://x.com/gadisnyakamuu/status/1858524288468586615;[];@FOODFESS2;@gadisnyakamuu;[]
@nbllee_;matcha tomoro super enak apalagi yg pake oat;2024-11-18T14:52:24.000Z;https://x.com/nbllee_/status/1858523657536229807;[];@FOODFESS2;@nbllee_;[]
@brightroseva;MATCHA TOMORO NO DEBAT! Foree juga enak tapi tiap outlet beda rasa :( oh iyaa cobain matcha lawson nya juga dehh! Enak bgttt;2024-11-18T14:40:41.000Z;https://x.com/brightroseva/status/1858520711800963136;[];@FOODFESS2;@brightroseva;[]
@i_am_rohaa;sejauh ini matcha point tp minta less sgr, matcha tomoro, matcha kopi mandja enakk;2024-11-18T13:09:08.000Z;https://x.com/i_am_rohaa/status/1858497670031245439;[];@FOODFESS2;@i_am_rohaa;[]
@Winda_caa;Udah nyoba 3brand paling enak punya tomoro, fore enak tapi lebih mantep tomoro;2024-11-18T12:09:23.000Z;https://x.com/Winda_caa/status/1858482634495844650;['https://pbs.twimg.com/media/GcqoFgrasAAilcE?format=jpg&name=small', 'https://pbs.twimg.com/media/GcqoFgraIAEp9uu?format=jpg&name=small', 'https://pbs.twimg.com/media/GcqoFgtbgAAwLrh?format=jpg&name=900x900'];@FOODFESS2;@Winda_caa;[]
@gumitalk;enak mana sama matcha tomoro atau point;2024-11-18T11:41:36.000Z;https://x.com/gumitalk/status/1858475640695189628;[];@Septyaa10;@gumitalk;[]
@halusberserat;Tomoro kecintaanku @TomoroCoffee_ID;2024-11-18T10:45:19.000Z;https://x.com/halusberserat/status/1858461475809230927;['https://pbs.twimg.com/media/GcqU2zgboAAVF9L?format=jpg&name=medium'];@FOODFESS2;@halusberserat;['TomoroCoffee_ID']
@journesty;matcha tomoro, kopi kenangan, point coffee. selebihnya blm prnh ngerasain menu matcha lainnya;2024-11-18T10:43:36.000Z;https://x.com/journesty/status/1858461047180657028;[];@FOODFESS2;@journesty;[]
@Ellarkive;matcha punya tomoro sama cotti + oatmilk enak;2024-11-18T10:27:25.000Z;https://x.com/Ellarkive/status/1858456971864928453;[];@FOODFESS2;@Ellarkive;[]
@Flawsome25;tomoro sih;2024-11-18T10:22:41.000Z;https://x.com/Flawsome25/status/1858455781324271895;[];@FOODFESS2;@Flawsome25;[]
@matchamiii_;tomoro, point, fore 3 ini sih yg paling enak menurutku;2024-11-18T10:11:30.000Z;https://x.com/matchamiii_/status/1858452969173463496;[];@FOODFESS2;@matchamiii_;[]
@vampyhollie_;kopken menurut gua ya WKWKWK tomoro bye krg suka di lidah;2024-11-18T10:07:39.000Z;https://x.com/vampyhollie_/status/1858452000184349059;[];@FOODFESS2;@vampyhollie_;[]
@kopimatcha03;blm pernah nyoba matchanya fore/point sih tp matcha nya tomoro enakkk;2024-11-18T10:03:14.000Z;https://x.com/kopimatcha03/status/1858450888240910511;[];@FOODFESS2;@kopimatcha03;[]
@creamilloo;Aku paling suka beli matcha point coffee, tomoro, fore, sama terakhir itu family mart;2024-11-18T09:54:25.000Z;https://x.com/creamilloo/status/1858448666627022931;[];@FOODFESS2;@creamilloo;[]
@jaenathee;tomoro sayangku;2024-11-18T06:27:39.000Z;https://x.com/jaenathee/status/1858396632196526495;['https://pbs.twimg.com/media/GcpZ4ivaIAA_htU?format=jpg&name=medium'];@FOODFESS2;@jaenathee;[]
@fanncyuu;belom pernah beli tomoro… liat komen sepertinya enakk, ntar cobain dehh;2024-11-18T05:14:22.000Z;https://x.com/fanncyuu/status/1858378191636983816;[];@FOODFESS2;@fanncyuu;[]
@looviepjms;tambahan info klo dr app ga bisa cash yaa;2024-11-17T06:32:48.000Z;https://x.com/looviepjms/status/1858035543831097544;[];@looviepjms;@looviepjms;[]
@looviepjms;"bolehh kak, tinggal pesen aja dr app yg pick up. nnti smpe sana tinggal blg aja ""mau pick up atas nama ...""";2024-11-17T06:32:22.000Z;https://x.com/looviepjms/status/1858035431063028020;[];@howlcy_;@looviepjms;[]
@looviepjms;kayaknya blm menyebar deh kak;2024-11-17T06:30:26.000Z;https://x.com/looviepjms/status/1858034946822328751;[];@whohurttyouu;@looviepjms;[]
@whohurttyouu;buset di tomoro langgananku kok gaada yg versi jumbo;2024-11-17T06:12:32.000Z;https://x.com/whohurttyouu/status/1858030443637125543;[];@sweetcurze;@whohurttyouu;[]
