User;Text;Date;Tweet Link;Media Links;Reply To;Target;Mentions
@akuniaaaaaaa;lucky mee, tomoro bandung masih pake cup lamaa jd bisa shake shake shake with no worries;2024-04-28T17:00:36.000Z;https://x.com/akuniaaaaaaa/status/1784628796739694767;[];@FOODFESS2;@akuniaaaaaaa;[]
@swiftspeakfolk;alhamdulillah ga pernah, malah pas itu beli promoan tomoro ramah banget masnya;2024-04-28T16:10:02.000Z;https://x.com/swiftspeakfolk/status/1784616072362246149;['https://pbs.twimg.com/media/GMQ62_ybIAEKSpG?format=jpg&name=900x900'];@FOODFESS2;@swiftspeakfolk;[]
@rainnybluue;kalo suka matcha, boleh banget cobain matcha oat latte nya kak. manis pait gituu bisa masukin kode ini di apps tomoro biar dapetin voc harga 9k!;2024-04-28T16:07:53.000Z;https://x.com/rainnybluue/status/1784615529514463594;['https://pbs.twimg.com/media/GGb33Uqb0AAkiNQ?format=jpg&name=small', 'https://pbs.twimg.com/media/GGb33UpacAAlcA9?format=jpg&name=small'];@randomyeoja6;@rainnybluue;[]
@rainnybluue;matcha oat lattenya enak banget sih menurut aku, manis pait gituu! menu fav aku kalo ke tomoro btw bisa download apps nya biar dapetin voc tomoro 9k kak;2024-04-28T16:01:30.000Z;https://x.com/rainnybluue/status/1784613924727644441;['https://pbs.twimg.com/media/GGb33Uqb0AAkiNQ?format=jpg&name=small', 'https://pbs.twimg.com/media/GGb33UpacAAlcA9?format=jpg&name=small'];@telepatiu;@rainnybluue;[]
@szastrn;ihh pdhl cup lama nya tomoro packaging nya tu anti tumpahh, kok cup yg baru macam pop ice pinggiran sih;2024-04-28T15:05:42.000Z;https://x.com/szastrn/status/1784599882185179238;[];@FOODFESS2;@szastrn;[]
@randomyeoja6;tolong rekomendasiin yg enak donk di tomoro.. di tempatku baru bukaaaa waaaaaaa;2024-04-28T14:51:58.000Z;https://x.com/randomyeoja6/status/1784596424770121757;[];@FOODFESS2;@randomyeoja6;[]
@dekkuaci;klo yg large masih tahan banting kok nder, barusan td pagi ke tomoro dpet large masih aman;2024-04-28T14:44:38.000Z;https://x.com/dekkuaci/status/1784594577258926522;[];@FOODFESS2;@dekkuaci;[]
@irmayantira;Eh udah lama ga beli tomoro, terakhir beli ini sebelum puasa. Aduh kenapa ganti yah cupnya?;2024-04-28T14:39:10.000Z;https://x.com/irmayantira/status/1784593202827378694;['https://pbs.twimg.com/media/GMQmDmsbAAAW9dh?format=jpg&name=medium'];@FOODFESS2;@irmayantira;[]
@desseulah;Waduhh mana bekas2 tomoro gue kumpulin tapi emak kasih ke sodara;2024-04-28T14:11:56.000Z;https://x.com/desseulah/status/1784586348080591162;[];@FOODFESS2;@desseulah;[]
@sahikuri;mau saran menu di tomoro coffe dong coffe/non coffe;2024-04-28T13:51:30.000Z;https://x.com/sahikuri/status/1784581206941794514;[];@FOODFESS2;@sahikuri;[]
@sumonrimu;Tomoro yg di pom bensin tjg barat enak nder trs nyoba yg di jakbar beli lewat gofood rasanya berubah2 kdg enak kdg gak;2024-04-28T13:41:13.000Z;https://x.com/sumonrimu/status/1784578620532670776;[];@telepatiu;@sumonrimu;[]
@ry_luckysvn;Pernah, beli tomoro yg diskon aplikasi itu untung w muka tembok;2024-04-28T13:03:29.000Z;https://x.com/ry_luckysvn/status/1784569122682286586;[];@FOODFESS2;@ry_luckysvn;[]
@hindipendent;yg paling enak di tomoro apa? nyoba matcha tp kurang cocok di lidah;2024-04-28T12:43:56.000Z;https://x.com/hindipendent/status/1784564203879346190;[];@FOODFESS2;@hindipendent;[]
@j_moiselle;padahal hobiku adalah tiap abis jajan tomoro cup nya suka dicuci dan dikumpulin;2024-04-28T12:30:35.000Z;https://x.com/j_moiselle/status/1784560845227487353;[];@chermagasin;@j_moiselle;[]
@telepatiu;tomoro enak gaksiiiii????????? jujurrr;2024-04-28T12:26:20.000Z;https://x.com/telepatiu/status/1784559774908203397;[];@FOODFESS2;@telepatiu;[]
@ninalfy;enakan matcha oatside tomoro huhu, cobain deh.;2024-04-28T12:09:55.000Z;https://x.com/ninalfy/status/1784555643107766377;[];@FOODFESS2;@ninalfy;[]
@ibukochenggg;Yg oatmilk lebih enduulll. Matcha oat latte nya tomoro juga juaraaak!;2024-04-28T11:58:04.000Z;https://x.com/ibukochenggg/status/1784552662354256109;[];@FOODFESS2;@ibukochenggg;[]
@MbaUmik;Enak tomoro.;2024-04-28T11:45:26.000Z;https://x.com/MbaUmik/status/1784549483529068570;[];@FOODFESS2;@MbaUmik;[]
@Manusatersabar;H2H sama tomoro, enakan mana nder?;2024-04-28T09:51:53.000Z;https://x.com/Manusatersabar/status/1784520908205674677;[];@FOODFESS2;@Manusatersabar;[]
@Nikuuu1007;emang enak tapi menurutku lebih enak matcha latte tomoro;2024-04-28T00:11:08.000Z;https://x.com/Nikuuu1007/status/1784374755795324957;[];@FOODFESS2;@Nikuuu1007;[]
@amndlnny;setuju. udah coba fore, point coffee, tomoro, tp menurutku matcha kopken yg paling enak;2024-04-27T20:23:28.000Z;https://x.com/amndlnny/status/1784317459639808325;[];@FOODFESS2;@amndlnny;[]
@hawmks;enakan matcha ini apa tomoro???;2024-04-27T16:56:18.000Z;https://x.com/hawmks/status/1784265326173319182;[];@FOODFESS2;@hawmks;[]
@florophyl;harus coba matcha latte nya tomoro sama cotti coffee nderr enak baaatt aaaa;2024-04-27T16:55:15.000Z;https://x.com/florophyl/status/1784265063626662028;[];@FOODFESS2;@florophyl;[]
@caprcrnn;Emg enakkk tp lebih enak lg tomoro, coba dehhh;2024-04-27T14:02:14.000Z;https://x.com/caprcrnn/status/1784221519352308009;[];@FOODFESS2;@caprcrnn;[]
@vinniwinibiti;"Gua sempet bilang ini gaenak karena pas pertama kali nyoba tuh emang gaenak. Trs w nyoba lagi tapi pake oat dan yessss memang seenak itu tapi tetep enakan tomoro sih; best!! Yg kopken bagi w rada kemanisan tapi better dibanding point";2024-04-27T14:02:11.000Z;https://x.com/vinniwinibiti/status/1784221508103176461;[];@FOODFESS2;@vinniwinibiti;[]
@syifamtnh;@FOODFESS2 Min, minta info dong.bTomoro tuh udh tersertifikasi halal MUI belum ya? Sering banget minum di situ tapi baru ngeh kok di appsnya Tomoro dan IGnya nggak ada logo halal MUInya ya?;2024-04-27T09:55:20.000Z;https://x.com/syifamtnh/status/1784159388267393039;[];;@syifamtnh;['FOODFESS2']
@ibukochenggg;Beneeeer! Enaaak beud. Dumdum, haus, kopken. Thai tea nya juaraak! Kalo suka matcha juga, jgn lupa nyobain oat matcha latte nya kopken dan tomoro. Tomoro sih lebih juaraaak!;2024-04-26T23:05:37.000Z;https://x.com/ibukochenggg/status/1783995878996598923;[];@FOODFESS2;@ibukochenggg;[]
@sincerlykoo;Abis ke tomoro besoknya langsung ranap;2024-04-26T12:09:30.000Z;https://x.com/sincerlykoo/status/1783830764968419555;['https://pbs.twimg.com/media/GMFwoHIbwAAV6o_?format=jpg&name=medium'];@FOODFESS2;@sincerlykoo;[]
@Ndyxol;Asal kalian tau w ga suka matcha tapi matcha latte nya tomoro tuh enak bgt;2024-04-26T10:57:24.000Z;https://x.com/Ndyxol/status/1783812619486502955;['https://pbs.twimg.com/media/GMFgH0XbEAAgL8S?format=jpg&name=900x900'];@Ndyxol;@Ndyxol;[]
@r1chauntyy;Kl aku sih tomoro. Janjiw blm pernah coba. Point sm kopken gatau knp tdk begitu cocok di aku;2024-04-23T20:21:08.000Z;https://x.com/r1chauntyy/status/1782867320966377845;[];@FOODFESS2;@r1chauntyy;[]
viny :: open order! @ after dm;sini nder beberapa hari lalu ak abis beli tomoro lagi;2024-04-23T14:42:18.000Z;https://x.com/tokoviny/status/1782782051818905857;[];@FOODFESS2;viny :: open order! @ after dm;[]
@tokopejiah;Sego tiwul+putih jangan pedesan;2024-04-20T23:24:07.000Z;https://x.com/tokopejiah/status/1781826209913151551;['https://pbs.twimg.com/media/GLpRfetbgAAF9r3?format=jpg&name=900x900'];@FOODFESS2;@tokopejiah;[]
@thiskindaloveee;Belum coba tp emg matcha tomoro enak pas. Aku prnh buat kyk gitu jg persis jd cocok dilidahku dan suami;2024-04-20T14:09:34.000Z;https://x.com/thiskindaloveee/status/1781686650655117816;[];@FOODFESS2;@thiskindaloveee;[]
@sehunenaktau;Setujuu bgtt nderr. Oh iya matcha nya tomoro strong bgt sh melebihi matcha kopken. Agaknya kl yg ga gtu suka matcha bakal ga suka deh wkwk;2024-04-20T11:06:49.000Z;https://x.com/sehunenaktau/status/1781640662297018716;[];@FOODFESS2;@sehunenaktau;[]
@iledrall;kataku matchanya pait an di tomoro siiii, pilih susunya ganti oatside beuhh mantul;2024-04-20T09:41:54.000Z;https://x.com/iledrall/status/1781619291873546531;[];@FOODFESS2;@iledrall;[]
@vousmepeach;gada ke tomoro aja dlu ga sie;2024-04-20T08:42:34.000Z;https://x.com/vousmepeach/status/1781604360071573934;[];@hnfrfdz;@vousmepeach;[]
@ayfan_;Matcha tomoro skip sih…. Mending matcha koken.;2024-04-20T07:10:51.000Z;https://x.com/ayfan_/status/1781581278510526537;[];@FOODFESS2;@ayfan_;[]
@dowoonaurs;e di semarang ada push up coffee ntu matchanya enak bgt bgt bgt dibanding tomoro;2024-04-20T06:54:37.000Z;https://x.com/dowoonaurs/status/1781577194084749532;[];@FOODFESS2;@dowoonaurs;[]
@anotherzalll;tp menurutku masih enakan matcha tomoro drpd fore:(;2024-04-20T04:06:59.000Z;https://x.com/anotherzalll/status/1781535004306350329;[];@FOODFESS2;@anotherzalll;[]
@dearestelayne;akuu tapi versi tomoro nderrr;2024-04-20T02:54:45.000Z;https://x.com/dearestelayne/status/1781516827073626376;[];@FOODFESS2;@dearestelayne;[]
@ultramilktaaro;malah menurutku lebih enak matcha tomoro, selera sih;2024-04-20T01:53:15.000Z;https://x.com/ultramilktaaro/status/1781501353124368837;[];@FOODFESS2;@ultramilktaaro;[]
@araysha03;Aku juga punya banyak cup tomoro kak soalnya biar gk ribet caru tubler terus kalo ketinggalan di tempat lain gk nyesek nyesek amat;2024-04-20T01:42:36.000Z;https://x.com/araysha03/status/1781498671370240340;[];@FOODFESS2;@araysha03;[]
@calliexxs;eh matcha tomoro gaenak banget;2024-04-20T01:05:04.000Z;https://x.com/calliexxs/status/1781489227542454712;[];@FOODFESS2;@calliexxs;[]
@yaelah_pi;Hah? Dari tomoro kegeser grgr fore? Matcha nya fore aneh kata gua. Masih best tomoro. Menurut gua pribadi yaaa.;2024-04-19T19:28:00.000Z;https://x.com/yaelah_pi/status/1781404400323547515;[];@FOODFESS2;@yaelah_pi;[]
@falllaaah;duh enakan tomoro lah;2024-04-19T19:08:14.000Z;https://x.com/falllaaah/status/1781399425224708135;[];@FOODFESS2;@falllaaah;[]
@lordiuuu;Ke tomoro sambil bengong liatin jalanan;2024-04-19T18:33:10.000Z;https://x.com/lordiuuu/status/1781390602569179248;['https://pbs.twimg.com/media/GLjFT-rbAAE7S7N?format=jpg&name=medium'];@FOODFESS2;@lordiuuu;[]
@noturastroboy;tomoro km bandingin sama fore;2024-04-19T17:57:34.000Z;https://x.com/noturastroboy/status/1781381640897650915;[];@FOODFESS2;@noturastroboy;[]
@namasingkat;Tomoro masih kureng sih kataku matchanya, enakan Couvee, berasa kuat gitu. Kalo kopi lebih suka kopken.;2024-04-19T17:48:02.000Z;https://x.com/namasingkat/status/1781379244012208262;['https://pbs.twimg.com/media/GLi6-gVbUAAuDbA?format=jpg&name=900x900', 'https://pbs.twimg.com/media/GLi6-gXa4AAEMIK?format=jpg&name=small'];@FOODFESS2;@namasingkat;[]
@IndahLestaaa;Matcha tomoro enak sih karna pake oatmilk langsung;2024-04-19T17:42:36.000Z;https://x.com/IndahLestaaa/status/1781377875528314938;[];@FOODFESS2;@IndahLestaaa;[]
@Andini_indra;Bersedih lah untuk kalian yg di daerahnya gak ada Tomoro atau Fore kaya di daerah aku selama ini beli matcha di Point Coffee aja karena di situ yg paling enak (efek gak ada lg yg bagus);2024-04-19T17:08:44.000Z;https://x.com/Andini_indra/status/1781369352694198364;[];@FOODFESS2;@Andini_indra;[]
@AllvaRian_;Tomoro signature black glass buat minum klo dirumah..;2024-04-19T16:26:40.000Z;https://x.com/AllvaRian_/status/1781358765943779696;[];@FOODFESS2;@AllvaRian_;[]
@backwanya;Ini manis bgt gk sih? Point pny wlopun udh mnta less msh manis. Tomoro punya jd kek hambar klo mnta less;2024-04-19T16:17:30.000Z;https://x.com/backwanya/status/1781356458745143456;[];@FOODFESS2;@backwanya;[]
@moonville5;terimakasih kaaakk, itu tapi sedotannya bisa masuk gmn caranya ? aku barusan beli tomoro gak bisa masukin sedotan;2024-04-19T16:02:12.000Z;https://x.com/moonville5/status/1781352608323813514;[];@mattcchhalatte;@moonville5;[]
@haemouth;belum coba matcha nya tomoro sih :((( tp emang matcha fore enak;2024-04-19T14:23:01.000Z;https://x.com/haemouth/status/1781327649069224415;['https://pbs.twimg.com/media/GLiMDF4aEAEnW5j?format=jpg&name=900x900'];@FOODFESS2;@haemouth;[]
@eskopitiramisu;belum sama sekali nyobain matchanya tomoro sama fore soalnya pasti order kopi, next deh nyoba;2024-04-19T14:21:49.000Z;https://x.com/eskopitiramisu/status/1781327348220228090;[];@FOODFESS2;@eskopitiramisu;[]
@yappingaccount;jadi kepo rasanya matcha tomoro;2024-04-19T14:09:56.000Z;https://x.com/yappingaccount/status/1781324355659763848;[];@FOODFESS2;@yappingaccount;[]
@Wilda_friska;Ada yg tau teh chamomile nya tomoro ?;2024-04-19T02:55:27.000Z;https://x.com/Wilda_friska/status/1781154616580976952;[];@FOODFESS2;@Wilda_friska;[]
@diandracacaca;"enak bgttt nderrr akh kalo ke tomoro pen yang seger"" selalu pesen ini";2024-04-18T12:29:50.000Z;https://x.com/diandracacaca/status/1780936777483862390;[];@FOODFESS2;@diandracacaca;[]
@vagchirawit;selamat sore kak Hana. jika berkenan, boleh bantu isi kuesionerku tentang tomoro coffee? terima kasih sebelumnyaa;2024-04-18T10:03:30.000Z;https://x.com/vagchirawit/status/1780899951394115871;[];@cholivahnurul;@vagchirawit;[]
@istapuspit;Hmmm akan ku coba dulu kopinya tomoro;2024-04-18T07:39:04.000Z;https://x.com/istapuspit/status/1780863603844993248;[];@FOODFESS2;@istapuspit;[]
@prinklles;jir komen nya pada tomoro yaa????;2024-04-17T14:36:57.000Z;https://x.com/prinklles/status/1780606380543762589;[];@prinklles;@prinklles;[]
@euphoriuyz;matcha oat tomoro emang seenak ituuu;2024-04-17T11:50:26.000Z;https://x.com/euphoriuyz/status/1780564472463237303;[];@FOODFESS2;@euphoriuyz;[]
@nosyalgia;aku dah jatuh cinta sama matcha fore tapi ntar mau coba juga tomoro deh;2024-04-17T11:30:35.000Z;https://x.com/nosyalgia/status/1780559477496054143;[];@FOODFESS2;@nosyalgia;[]
@aviendd;ga keliatan nder, coba lebih jauh lagi. TAPI EMG ENAK BGT SIH MATCHA NYA TOMORO :((;2024-04-17T11:07:55.000Z;https://x.com/aviendd/status/1780553774597333302;[];@FOODFESS2;@aviendd;[]
@skinikuy;Tomoro, ku kalau beli matcha point walaupun non sugar tetap aja ga berasa hint pahit matcha.;2024-04-17T10:44:36.000Z;https://x.com/skinikuy/status/1780547905025409340;[];@exhautsed;@skinikuy;[]
@hestiiism;matcha tomoro emg enak, tp fotomu apa ga kurang jauh nder;2024-04-17T10:27:04.000Z;https://x.com/hestiiism/status/1780543492097495413;[];@FOODFESS2;@hestiiism;[]
@vetriechr;matcha nya tomoro emang enakk. tapi kenapa fotonya jauh banget nder;2024-04-17T10:13:40.000Z;https://x.com/vetriechr/status/1780540123589099563;[];@FOODFESS2;@vetriechr;[]
@shutupssy;tp menurut gue enakan pny point drpd tomoro iniii matcha nya;2024-04-17T09:59:58.000Z;https://x.com/shutupssy/status/1780536675145490674;[];@FOODFESS2;@shutupssy;[]
@ichylicious_;Matcha tomoro emang enaaaaakkkk, hojichanya juga gue suka;2024-04-17T09:31:27.000Z;https://x.com/ichylicious_/status/1780529496061530609;[];@FOODFESS2;@ichylicious_;[]
@ichylicious_;Tomoro kak;2024-04-17T09:31:00.000Z;https://x.com/ichylicious_/status/1780529385067720802;[];@exhautsed;@ichylicious_;[]
@oneul_bam;Inpokan menu tomoro yang enak gaiss;2024-04-17T09:20:45.000Z;https://x.com/oneul_bam/status/1780526804396314684;[];@FOODFESS2;@oneul_bam;[]
@GowaMisuzu;Tomoro emang enak matcha nya tapi foto nya kenapa disituuuu;2024-04-17T09:14:56.000Z;https://x.com/GowaMisuzu/status/1780525339028197839;[];@FOODFESS2;@GowaMisuzu;[]
@delapancy;AYOOO SEMUANYA BORONG TOMORO!!!!;2024-04-17T08:43:00.000Z;https://x.com/delapancy/status/1780517306017493279;[];@FOODFESS2;@delapancy;[]
@nullmoonth;tomoro kapan buka di kotaku;2024-04-17T08:32:50.000Z;https://x.com/nullmoonth/status/1780514747517128804;[];@FOODFESS2;@nullmoonth;[]
@caprcrnn;Tomoro bgt;2024-04-17T08:26:48.000Z;https://x.com/caprcrnn/status/1780513227203645705;[];@exhautsed;@caprcrnn;[]
@hazelmilky;iyaa bener tomoro enak matchanya;2024-04-17T08:25:51.000Z;https://x.com/hazelmilky/status/1780512990082847169;[];@FOODFESS2;@hazelmilky;[]
@kiirantsya;tomoro bukansi;2024-04-17T08:24:18.000Z;https://x.com/kiirantsya/status/1780512598003478963;[];@FOODFESS2;@kiirantsya;[]
@exhautsed;eh gen ask, enakan matchanya tomoro apa point yaaa;2024-04-17T08:18:16.000Z;https://x.com/exhautsed/status/1780511080177111164;[];@FOODFESS2;@exhautsed;[]
@lifliestr;iyaa emang matcha tomoro enak bangett, tapi ngapaa lu taro di pinggir jalan begituuu nderr????;2024-04-17T08:15:15.000Z;https://x.com/lifliestr/status/1780510321511411958;[];@FOODFESS2;@lifliestr;[]
@liltweetybirdU;kamu harus coba matcha nya tomoro nder;2024-04-16T16:17:48.000Z;https://x.com/liltweetybirdU/status/1780269370402636267;['https://pbs.twimg.com/media/GLTJjpOa4AElhnJ?format=jpg&name=medium'];@FOODFESS2;@liltweetybirdU;[]
@decoraysca;Tomoro baru buka depan gang rumah ku. Kepleset sampe.;2024-04-16T14:43:21.000Z;https://x.com/decoraysca/status/1780245603374739682;['https://pbs.twimg.com/media/GLSz8QCakAAFyNY?format=jpg&name=900x900'];@FOODFESS2;@decoraysca;[]
@nvndrynt;Tomoro. Tp 2 2 nya favoritku. Pake oatside lbh mantep..;2024-04-16T14:33:08.000Z;https://x.com/nvndrynt/status/1780243029242339604;[];@FOODFESS2;@nvndrynt;[]
@deebak__;Iyaa benerr. Aku baru pertama sih kemaren beli tomoro oke deh nextnya coba yg less sugarnya;2024-04-16T14:13:53.000Z;https://x.com/deebak__/status/1780238186427650441;[];@cholivahnurul;@deebak__;[]
@mycatnunut;Jauh-jauh ke Cikarang cuma beli Tomoro doang, akhirnya ga penasaran lagi xixi;2024-04-16T13:51:42.000Z;https://x.com/mycatnunut/status/1780232604479832144;['https://pbs.twimg.com/media/GLSoHLgXcAA7Btj?format=jpg&name=900x900'];@FOODFESS2;@mycatnunut;[]
@belayarisha;Infoin kalo temennya udh keluarin catetannya kak, aku suka nongkrong di tomoro soalnya.. mau cobaaa rasa lain yg rekomen;2024-04-16T13:34:39.000Z;https://x.com/belayarisha/status/1780228311295181091;[];@flawskyyy;@belayarisha;[]
@sitaktal;tomoro yg jd tipis gelasnya heu;2024-04-16T13:13:54.000Z;https://x.com/sitaktal/status/1780223092658495873;['https://pbs.twimg.com/media/GLSfdLracAAmMmo?format=jpg&name=900x900'];@FOODFESS2;@sitaktal;[]
@sindaranbahumu;Pertama kali nyoba tomoro coffee dan enak;2024-04-16T12:38:32.000Z;https://x.com/sindaranbahumu/status/1780214190122381529;['https://pbs.twimg.com/media/GLSXXWDbwAABgDW?format=jpg&name=medium'];@FOODFESS2;@sindaranbahumu;[]
@jihanetflix;Tomoro, soalnya ada paitnya ak suka;2024-04-16T11:54:28.000Z;https://x.com/jihanetflix/status/1780203098918772986;[];@FOODFESS2;@jihanetflix;[]
@urlilcrescent;Matcha frappe nya tomoro adalah kewajiban;2024-04-16T11:30:51.000Z;https://x.com/urlilcrescent/status/1780197158492447200;['https://pbs.twimg.com/media/GLSH33lboAAOqNt?format=jpg&name=900x900'];@FOODFESS2;@urlilcrescent;[]
@captainameliza;ini tadi pap ke temen kerjaa yang suka americano lemonade nya sbx biar pindah ke tomoro wkwk;2024-04-16T11:22:47.000Z;https://x.com/captainameliza/status/1780195126520004757;['https://pbs.twimg.com/media/GLSGBYybgAAMj3u?format=jpg&name=medium'];@FOODFESS2;@captainameliza;[]
@ftolklore;TOMOROO AKU LEBIH SUKA TOMORO;2024-04-16T10:28:50.000Z;https://x.com/ftolklore/status/1780181552473018512;[];@FOODFESS2;@ftolklore;[]
@calleddhe;tomoro ada paitnyaa, kalo point lebih manis dan susu;2024-04-16T10:25:55.000Z;https://x.com/calleddhe/status/1780180816880079187;[];@FOODFESS2;@calleddhe;[]
@melrinda;Tomoro. Aku gasuka matchanya point;2024-04-16T10:23:01.000Z;https://x.com/melrinda/status/1780180087356494133;[];@FOODFESS2;@melrinda;[]
@eudycots;tomoro lebih pekat;2024-04-16T10:17:50.000Z;https://x.com/eudycots/status/1780178783775129894;[];@FOODFESS2;@eudycots;[]
@alextrnerswifye;point enak tp manisnnta emg kerasa, beda sm tomoro lebih pait. tp aku suka keduannya sii;2024-04-16T10:06:26.000Z;https://x.com/alextrnerswifye/status/1780175915546472909;[];@FOODFESS2;@alextrnerswifye;[]
@annisanrli;belum pernah nyoba yg tomoro. tapi kalo di point, rasanya manis doang;2024-04-16T09:49:18.000Z;https://x.com/annisanrli/status/1780171603059589582;[];@FOODFESS2;@annisanrli;[]
@hasyanshine;Tomoro aftertastenya pait, kalo point aftertaste manis dan paitnya di tengah. Kalo liat harga dan ukuran sih Point, tapi kalo nyari matcha pait ya Tomoro;2024-04-16T09:47:06.000Z;https://x.com/hasyanshine/status/1780171046576160913;[];@FOODFESS2;@hasyanshine;[]
@leehannkim;tomoro tp aku suka yang pake oatside;2024-04-16T09:46:14.000Z;https://x.com/leehannkim/status/1780170831488012674;[];@FOODFESS2;@leehannkim;[]
@37mdpl;tomoro yg matcha oat latte;2024-04-16T09:42:52.000Z;https://x.com/37mdpl/status/1780169982573469717;[];@FOODFESS2;@37mdpl;[]
@Adeng9894;Tomoro Aren Latte 'Less Sugar' The Best sihh..;2024-04-16T03:54:06.000Z;https://x.com/Adeng9894/status/1780082211443949869;[];@FOODFESS2;@Adeng9894;[]
@GaemPSP;Ini enak bgt weh kalau dkt rumah mab pengen repurchase terusss;2024-04-14T04:20:36.000Z;https://x.com/GaemPSP/status/1779364107218772051;[];@FOODFESS2;@GaemPSP;[]
@dalsegnov;Wah Tomoro, itu rasanya enak kah nder?;2024-04-12T10:25:22.000Z;https://x.com/dalsegnov/status/1778731127324418405;[];@FOODFESS2;@dalsegnov;[]
@GaemPSP;Lah lg ada2 aja yg malah nyalahin sendernya. Org curhat sedih malah kena omel. Sabar ya nder jd istri harus kuat. Ada aja emg yg julid kalau ngga dari keluarga ya org lain. Semangat sender.. kalau ada uang lebih mending gofood aja nder;2024-04-12T10:04:10.000Z;https://x.com/GaemPSP/status/1778725791247085853;[];@FOODFESS2;@GaemPSP;[]
@GaemPSP;Aku sm kayak km nderr wkwk;2024-04-12T07:37:55.000Z;https://x.com/GaemPSP/status/1778688986632053242;[];@FOODFESS2;@GaemPSP;[]
@damgilnaero;aku belum pernah coba tapi aku search keyword “ketan tomoro” pada bilang enak sih;2024-04-12T03:25:56.000Z;https://x.com/damgilnaero/status/1778625571905585189;[];@FOODFESS2;@damgilnaero;[]
@merahmagenta;Nderr cobain matchanya kopken atau tomoro sajaahh lebih mantuls;2024-04-09T20:50:03.000Z;https://x.com/merahmagenta/status/1777801168825221631;[];@FOODFESS2;@merahmagenta;[]
@dearfve;Matcha nya tomoro enak fess;2024-04-09T14:13:06.000Z;https://x.com/dearfve/status/1777701275540607071;[];@FOODFESS2;@dearfve;[]
@haniarrd;enakan matcha nya tomoro;2024-04-09T11:07:05.000Z;https://x.com/haniarrd/status/1777654461596397899;[];@FOODFESS2;@haniarrd;[]
@tokopejiah;Pake heels anjrit;2024-04-08T07:34:02.000Z;https://x.com/tokopejiah/status/1777238459024916549;[];@FOODFESS2;@tokopejiah;[]
@tusukancilok;Cup tomoro jugaaa wkwk;2024-04-06T13:00:06.000Z;https://x.com/tusukancilok/status/1776595741533745189;[];@FOODFESS2;@tusukancilok;[]
